Freq.	V     out)
2.55275716262078e+004	     7.69744291922980e+001     -4.50490521985737e+001     
2.55320463584498e+004	     7.69736667649457e+001     -4.50540744451394e+001     
2.55365218750683e+004	     7.69729042041731e+001     -4.50590966903944e+001     
2.55409981762008e+004	     7.69721415099801e+001     -4.50641189341844e+001     
2.55454752619849e+004	     7.69713786823671e+001     -4.50691411763552e+001     
2.55499531325581e+004	     7.69706157213339e+001     -4.50741634167526e+001     
2.55544317880579e+004	     7.69698526268808e+001     -4.50791856552223e+001     
2.55589112286221e+004	     7.69690893990078e+001     -4.50842078916102e+001     
2.55633914543881e+004	     7.69683260377151e+001     -4.50892301257620e+001     
2.55678724654936e+004	     7.69675625430028e+001     -4.50942523575235e+001     
2.55723542620763e+004	     7.69667989148710e+001     -4.50992745867404e+001     
2.55768368442738e+004	     7.69660351533200e+001     -4.51042968132585e+001     
2.55813202122240e+004	     7.69652712583498e+001     -4.51093190369237e+001     
2.55858043660644e+004	     7.69645072299606e+001     -4.51143412575816e+001     
2.55902893059329e+004	     7.69637430681526e+001     -4.51193634750781e+001     
2.55947750319673e+004	     7.69629787729260e+001     -4.51243856892589e+001     
2.55992615443053e+004	     7.69622143442810e+001     -4.51294078999698e+001     
2.56037488430848e+004	     7.69614497822177e+001     -4.51344301070567e+001     
2.56082369284436e+004	     7.69606850867363e+001     -4.51394523103652e+001     
2.56127258005197e+004	     7.69599202578372e+001     -4.51444745097411e+001     
2.56172154594509e+004	     7.69591552955204e+001     -4.51494967050303e+001     
2.56217059053751e+004	     7.69583901997863e+001     -4.51545188960785e+001     
2.56261971384304e+004	     7.69576249706351e+001     -4.51595410827315e+001     
2.56306891587546e+004	     7.69568596080669e+001     -4.51645632648351e+001     
2.56351819664858e+004	     7.69560941120822e+001     -4.51695854422350e+001     
2.56396755617621e+004	     7.69553284826811e+001     -4.51746076147771e+001     
2.56441699447213e+004	     7.69545627198639e+001     -4.51796297823071e+001     
2.56486651155018e+004	     7.69537968236309e+001     -4.51846519446708e+001     
2.56531610742414e+004	     7.69530307939823e+001     -4.51896741017140e+001     
2.56576578210784e+004	     7.69522646309186e+001     -4.51946962532825e+001     
2.56621553561509e+004	     7.69514983344399e+001     -4.51997183992221e+001     
2.56666536795970e+004	     7.69507319045466e+001     -4.52047405393785e+001     
2.56711527915550e+004	     7.69499653412390e+001     -4.52097626735976e+001     
2.56756526921631e+004	     7.69491986445175e+001     -4.52147848017252e+001     
2.56801533815595e+004	     7.69484318143823e+001     -4.52198069236070e+001     
2.56846548598825e+004	     7.69476648508338e+001     -4.52248290390888e+001     
2.56891571272704e+004	     7.69468977538725e+001     -4.52298511480164e+001     
2.56936601838615e+004	     7.69461305234985e+001     -4.52348732502356e+001     
2.56981640297941e+004	     7.69453631597124e+001     -4.52398953455923e+001     
2.57026686652066e+004	     7.69445956625145e+001     -4.52449174339322e+001     
2.57071740902374e+004	     7.69438280319051e+001     -4.52499395151010e+001     
2.57116803050248e+004	     7.69430602678847e+001     -4.52549615889447e+001     
2.57161873097074e+004	     7.69422923704537e+001     -4.52599836553090e+001     
2.57206951044236e+004	     7.69415243396124e+001     -4.52650057140397e+001     
2.57252036893119e+004	     7.69407561753614e+001     -4.52700277649826e+001     
2.57297130645108e+004	     7.69399878777009e+001     -4.52750498079836e+001     
2.57342232301588e+004	     7.69392194466316e+001     -4.52800718428883e+001     
2.57387341863945e+004	     7.69384508821537e+001     -4.52850938695427e+001     
2.57432459333564e+004	     7.69376821842678e+001     -4.52901158877925e+001     
2.57477584711832e+004	     7.69369133529743e+001     -4.52951378974836e+001     
2.57522718000135e+004	     7.69361443882738e+001     -4.53001598984617e+001     
2.57567859199860e+004	     7.69353752901665e+001     -4.53051818905727e+001     
2.57613008312393e+004	     7.69346060586531e+001     -4.53102038736623e+001     
2.57658165339121e+004	     7.69338366937341e+001     -4.53152258475765e+001     
2.57703330281432e+004	     7.69330671954099e+001     -4.53202478121610e+001     
2.57748503140714e+004	     7.69322975636810e+001     -4.53252697672616e+001     
2.57793683918353e+004	     7.69315277985481e+001     -4.53302917127241e+001     
2.57838872615738e+004	     7.69307579000115e+001     -4.53353136483944e+001     
2.57884069234257e+004	     7.69299878680718e+001     -4.53403355741183e+001     
2.57929273775300e+004	     7.69292177027296e+001     -4.53453574897416e+001     
2.57974486240253e+004	     7.69284474039854e+001     -4.53503793951102e+001     
2.58019706630507e+004	     7.69276769718399e+001     -4.53554012900698e+001     
2.58064934947451e+004	     7.69269064062934e+001     -4.53604231744663e+001     
2.58110171192474e+004	     7.69261357073467e+001     -4.53654450481455e+001     
2.58155415366965e+004	     7.69253648750003e+001     -4.53704669109533e+001     
2.58200667472316e+004	     7.69245939092547e+001     -4.53754887627355e+001     
2.58245927509915e+004	     7.69238228101107e+001     -4.53805106033379e+001     
2.58291195481154e+004	     7.69230515775688e+001     -4.53855324326064e+001     
2.58336471387423e+004	     7.69222802116295e+001     -4.53905542503867e+001     
2.58381755230113e+004	     7.69215087122937e+001     -4.53955760565248e+001     
2.58427047010616e+004	     7.69207370795617e+001     -4.54005978508665e+001     
2.58472346730322e+004	     7.69199653134345e+001     -4.54056196332576e+001     
2.58517654390623e+004	     7.69191934139124e+001     -4.54106414035440e+001     
2.58562969992912e+004	     7.69184213809963e+001     -4.54156631615715e+001     
2.58608293538580e+004	     7.69176492146868e+001     -4.54206849071860e+001     
2.58653625029020e+004	     7.69168769149845e+001     -4.54257066402333e+001     
2.58698964465624e+004	     7.69161044818902e+001     -4.54307283605593e+001     
2.58744311849786e+004	     7.69153319154045e+001     -4.54357500680098e+001     
2.58789667182898e+004	     7.69145592155281e+001     -4.54407717624307e+001     
2.58835030466354e+004	     7.69137863822617e+001     -4.54457934436679e+001     
2.58880401701547e+004	     7.69130134156061e+001     -4.54508151115671e+001     
2.58925780889872e+004	     7.69122403155620e+001     -4.54558367659744e+001     
2.58971168032722e+004	     7.69114670821301e+001     -4.54608584067354e+001     
2.59016563131492e+004	     7.69106937153111e+001     -4.54658800336962e+001     
2.59061966187576e+004	     7.69099202151057e+001     -4.54709016467026e+001     
2.59107377202369e+004	     7.69091465815149e+001     -4.54759232456004e+001     
2.59152796177267e+004	     7.69083728145392e+001     -4.54809448302356e+001     
2.59198223113664e+004	     7.69075989141795e+001     -4.54859664004539e+001     
2.59243658012957e+004	     7.69068248804365e+001     -4.54909879561014e+001     
2.59289100876540e+004	     7.69060507133111e+001     -4.54960094970238e+001     
2.59334551705811e+004	     7.69052764128040e+001     -4.55010310230670e+001     
2.59380010502164e+004	     7.69045019789161e+001     -4.55060525340770e+001     
2.59425477266998e+004	     7.69037274116481e+001     -4.55110740298996e+001     
2.59470952001709e+004	     7.69029527110009e+001     -4.55160955103808e+001     
2.59516434707693e+004	     7.69021778769753e+001     -4.55211169753663e+001     
2.59561925386348e+004	     7.69014029095721e+001     -4.55261384247021e+001     
2.59607424039072e+004	     7.69006278087922e+001     -4.55311598582342e+001     
2.59652930667262e+004	     7.68998525746364e+001     -4.55361812758083e+001     
2.59698445272316e+004	     7.68990772071057e+001     -4.55412026772704e+001     
2.59743967855634e+004	     7.68983017062008e+001     -4.55462240624665e+001     
2.59789498418612e+004	     7.68975260719227e+001     -4.55512454312424e+001     
2.59835036962650e+004	     7.68967503042722e+001     -4.55562667834440e+001     
2.59880583489147e+004	     7.68959744032502e+001     -4.55612881189172e+001     
2.59926137999502e+004	     7.68951983688576e+001     -4.55663094375080e+001     
2.59971700495115e+004	     7.68944222010954e+001     -4.55713307390622e+001     
2.60017270977385e+004	     7.68936458999645e+001     -4.55763520234259e+001     
2.60062849447713e+004	     7.68928694654657e+001     -4.55813732904449e+001     
2.60108435907498e+004	     7.68920928976000e+001     -4.55863945399651e+001     
2.60154030358141e+004	     7.68913161963685e+001     -4.55914157718325e+001     
2.60199632801043e+004	     7.68905393617719e+001     -4.55964369858931e+001     
2.60245243237605e+004	     7.68897623938113e+001     -4.56014581819926e+001     
2.60290861669228e+004	     7.68889852924876e+001     -4.56064793599771e+001     
2.60336488097313e+004	     7.68882080578019e+001     -4.56115005196926e+001     
2.60382122523262e+004	     7.68874306897551e+001     -4.56165216609849e+001     
2.60427764948477e+004	     7.68866531883481e+001     -4.56215427837000e+001     
2.60473415374361e+004	     7.68858755535821e+001     -4.56265638876839e+001     
2.60519073802315e+004	     7.68850977854579e+001     -4.56315849727825e+001     
2.60564740233743e+004	     7.68843198839767e+001     -4.56366060388417e+001     
2.60610414670047e+004	     7.68835418491394e+001     -4.56416270857076e+001     
2.60656097112630e+004	     7.68827636809471e+001     -4.56466481132261e+001     
2.60701787562896e+004	     7.68819853794009e+001     -4.56516691212431e+001     
2.60747486022249e+004	     7.68812069445017e+001     -4.56566901096045e+001     
2.60793192492092e+004	     7.68804283762506e+001     -4.56617110781565e+001     
2.60838906973830e+004	     7.68796496746487e+001     -4.56667320267450e+001     
2.60884629468867e+004	     7.68788708396971e+001     -4.56717529552159e+001     
2.60930359978608e+004	     7.68780918713969e+001     -4.56767738634151e+001     
2.60976098504457e+004	     7.68773127697490e+001     -4.56817947511888e+001     
2.61021845047820e+004	     7.68765335347548e+001     -4.56868156183828e+001     
2.61067599610102e+004	     7.68757541664152e+001     -4.56918364648433e+001     
2.61113362192709e+004	     7.68749746647313e+001     -4.56968572904160e+001     
2.61159132797046e+004	     7.68741950297043e+001     -4.57018780949471e+001     
2.61204911424521e+004	     7.68734152613354e+001     -4.57068988782826e+001     
2.61250698076538e+004	     7.68726353596256e+001     -4.57119196402684e+001     
2.61296492754506e+004	     7.68718553245761e+001     -4.57169403807506e+001     
2.61342295459830e+004	     7.68710751561880e+001     -4.57219610995751e+001     
2.61388106193917e+004	     7.68702948544626e+001     -4.57269817965880e+001     
2.61433924958176e+004	     7.68695144194010e+001     -4.57320024716353e+001     
2.61479751754014e+004	     7.68687338510044e+001     -4.57370231245630e+001     
2.61525586582838e+004	     7.68679531492739e+001     -4.57420437552171e+001     
2.61571429446057e+004	     7.68671723142108e+001     -4.57470643634437e+001     
2.61617280345079e+004	     7.68663913458163e+001     -4.57520849490888e+001     
2.61663139281312e+004	     7.68656102440916e+001     -4.57571055119984e+001     
2.61709006256167e+004	     7.68648290090378e+001     -4.57621260520185e+001     
2.61754881271050e+004	     7.68640476406563e+001     -4.57671465689952e+001     
2.61800764327373e+004	     7.68632661389483e+001     -4.57721670627746e+001     
2.61846655426544e+004	     7.68624845039149e+001     -4.57771875332026e+001     
2.61892554569974e+004	     7.68617027355576e+001     -4.57822079801253e+001     
2.61938461759071e+004	     7.68609208338775e+001     -4.57872284033889e+001     
2.61984376995248e+004	     7.68601387988759e+001     -4.57922488028392e+001     
2.62030300279914e+004	     7.68593566305540e+001     -4.57972691783225e+001     
2.62076231614480e+004	     7.68585743289133e+001     -4.58022895296848e+001     
2.62122171000358e+004	     7.68577918939549e+001     -4.58073098567720e+001     
2.62168118438957e+004	     7.68570093256802e+001     -4.58123301594304e+001     
2.62214073931691e+004	     7.68562266240904e+001     -4.58173504375060e+001     
2.62260037479971e+004	     7.68554437891870e+001     -4.58223706908448e+001     
2.62306009085209e+004	     7.68546608209712e+001     -4.58273909192930e+001     
2.62351988748817e+004	     7.68538777194443e+001     -4.58324111226966e+001     
2.62397976472208e+004	     7.68530944846077e+001     -4.58374313009017e+001     
2.62443972256795e+004	     7.68523111164629e+001     -4.58424514537544e+001     
2.62489976103990e+004	     7.68515276150110e+001     -4.58474715811009e+001     
2.62535988015207e+004	     7.68507439802535e+001     -4.58524916827872e+001     
2.62582007991860e+004	     7.68499602121918e+001     -4.58575117586593e+001     
2.62628036035362e+004	     7.68491763108272e+001     -4.58625318085636e+001     
2.62674072147127e+004	     7.68483922761612e+001     -4.58675518323460e+001     
2.62720116328570e+004	     7.68476081081951e+001     -4.58725718298526e+001     
2.62766168581105e+004	     7.68468238069303e+001     -4.58775918009297e+001     
2.62812228906147e+004	     7.68460393723684e+001     -4.58826117454233e+001     
2.62858297305111e+004	     7.68452548045106e+001     -4.58876316631795e+001     
2.62904373779413e+004	     7.68444701033584e+001     -4.58926515540445e+001     
2.62950458330467e+004	     7.68436852689134e+001     -4.58976714178645e+001     
2.62996550959689e+004	     7.68429003011768e+001     -4.59026912544855e+001     
2.63042651668496e+004	     7.68421152001503e+001     -4.59077110637538e+001     
2.63088760458305e+004	     7.68413299658351e+001     -4.59127308455154e+001     
2.63134877330530e+004	     7.68405445982329e+001     -4.59177505996165e+001     
2.63181002286590e+004	     7.68397590973452e+001     -4.59227703259034e+001     
2.63227135327900e+004	     7.68389734631732e+001     -4.59277900242220e+001     
2.63273276455879e+004	     7.68381876957187e+001     -4.59328096944188e+001     
2.63319425671944e+004	     7.68374017949831e+001     -4.59378293363397e+001     
2.63365582977513e+004	     7.68366157609680e+001     -4.59428489498310e+001     
2.63411748374004e+004	     7.68358295936747e+001     -4.59478685347388e+001     
2.63457921862834e+004	     7.68350432931049e+001     -4.59528880909094e+001     
2.63504103445423e+004	     7.68342568592602e+001     -4.59579076181889e+001     
2.63550293123189e+004	     7.68334702921420e+001     -4.59629271164236e+001     
2.63596490897552e+004	     7.68326835917519e+001     -4.59679465854596e+001     
2.63642696769930e+004	     7.68318967580915e+001     -4.59729660251431e+001     
2.63688910741743e+004	     7.68311097911624e+001     -4.59779854353204e+001     
2.63735132814410e+004	     7.68303226909661e+001     -4.59830048158377e+001     
2.63781362989353e+004	     7.68295354575042e+001     -4.59880241665411e+001     
2.63827601267990e+004	     7.68287480907784e+001     -4.59930434872769e+001     
2.63873847651743e+004	     7.68279605907901e+001     -4.59980627778914e+001     
2.63920102142032e+004	     7.68271729575411e+001     -4.60030820382307e+001     
2.63966364740278e+004	     7.68263851910330e+001     -4.60081012681411e+001     
2.64012635447903e+004	     7.68255972912674e+001     -4.60131204674689e+001     
2.64058914266328e+004	     7.68248092582459e+001     -4.60181396360602e+001     
2.64105201196974e+004	     7.68240210919702e+001     -4.60231587737614e+001     
2.64151496241264e+004	     7.68232327924419e+001     -4.60281778804187e+001     
2.64197799400621e+004	     7.68224443596627e+001     -4.60331969558783e+001     
2.64244110676465e+004	     7.68216557936342e+001     -4.60382159999866e+001     
2.64290430070221e+004	     7.68208670943582e+001     -4.60432350125897e+001     
2.64336757583311e+004	     7.68200782618363e+001     -4.60482539935341e+001     
2.64383093217158e+004	     7.68192892960703e+001     -4.60532729426658e+001     
2.64429436973187e+004	     7.68185001970618e+001     -4.60582918598313e+001     
2.64475788852820e+004	     7.68177109648125e+001     -4.60633107448769e+001     
2.64522148857481e+004	     7.68169215993242e+001     -4.60683295976487e+001     
2.64568516988595e+004	     7.68161321005986e+001     -4.60733484179932e+001     
2.64614893247587e+004	     7.68153424686373e+001     -4.60783672057566e+001     
2.64661277635881e+004	     7.68145527034423e+001     -4.60833859607852e+001     
2.64707670154902e+004	     7.68137628050152e+001     -4.60884046829253e+001     
2.64754070806075e+004	     7.68129727733577e+001     -4.60934233720234e+001     
2.64800479590826e+004	     7.68121826084717e+001     -4.60984420279256e+001     
2.64846896510581e+004	     7.68113923103589e+001     -4.61034606504783e+001     
2.64893321566765e+004	     7.68106018790211e+001     -4.61084792395280e+001     
2.64939754760805e+004	     7.68098113144602e+001     -4.61134977949208e+001     
2.64986196094127e+004	     7.68090206166778e+001     -4.61185163165031e+001     
2.65032645568158e+004	     7.68082297856758e+001     -4.61235348041214e+001     
2.65079103184325e+004	     7.68074388214561e+001     -4.61285532576219e+001     
2.65125568944055e+004	     7.68066477240204e+001     -4.61335716768510e+001     
2.65172042848776e+004	     7.68058564933706e+001     -4.61385900616551e+001     
2.65218524899916e+004	     7.68050651295085e+001     -4.61436084118806e+001     
2.65265015098901e+004	     7.68042736324361e+001     -4.61486267273738e+001     
2.65311513447162e+004	     7.68034820021550e+001     -4.61536450079811e+001     
2.65358019946125e+004	     7.68026902386673e+001     -4.61586632535489e+001     
2.65404534597221e+004	     7.68018983419747e+001     -4.61636814639236e+001     
2.65451057401877e+004	     7.68011063120792e+001     -4.61686996389517e+001     
2.65497588361523e+004	     7.68003141489826e+001     -4.61737177784794e+001     
2.65544127477590e+004	     7.67995218526869e+001     -4.61787358823532e+001     
2.65590674751505e+004	     7.67987294231939e+001     -4.61837539504195e+001     
2.65637230184699e+004	     7.67979368605057e+001     -4.61887719825248e+001     
2.65683793778604e+004	     7.67971441646240e+001     -4.61937899785155e+001     
2.65730365534648e+004	     7.67963513355508e+001     -4.61988079382380e+001     
2.65776945454263e+004	     7.67955583732881e+001     -4.62038258615387e+001     
2.65823533538880e+004	     7.67947652778378e+001     -4.62088437482641e+001     
2.65870129789930e+004	     7.67939720492019e+001     -4.62138615982606e+001     
2.65916734208844e+004	     7.67931786873823e+001     -4.62188794113748e+001     
2.65963346797055e+004	     7.67923851923810e+001     -4.62238971874530e+001     
2.66009967555994e+004	     7.67915915642000e+001     -4.62289149263417e+001     
2.66056596487094e+004	     7.67907978028413e+001     -4.62339326278874e+001     
2.66103233591786e+004	     7.67900039083068e+001     -4.62389502919365e+001     
2.66149878871504e+004	     7.67892098805986e+001     -4.62439679183357e+001     
2.66196532327682e+004	     7.67884157197187e+001     -4.62489855069312e+001     
2.66243193961751e+004	     7.67876214256692e+001     -4.62540030575697e+001     
2.66289863775145e+004	     7.67868269984519e+001     -4.62590205700976e+001     
2.66336541769299e+004	     7.67860324380690e+001     -4.62640380443615e+001     
2.66383227945647e+004	     7.67852377445226e+001     -4.62690554802078e+001     
2.66429922305621e+004	     7.67844429178146e+001     -4.62740728774831e+001     
2.66476624850658e+004	     7.67836479579471e+001     -4.62790902360339e+001     
2.66523335582192e+004	     7.67828528649223e+001     -4.62841075557067e+001     
2.66570054501658e+004	     7.67820576387421e+001     -4.62891248363481e+001     
2.66616781610490e+004	     7.67812622794087e+001     -4.62941420778046e+001     
2.66663516910125e+004	     7.67804667869241e+001     -4.62991592799228e+001     
2.66710260401999e+004	     7.67796711612906e+001     -4.63041764425492e+001     
2.66757012087547e+004	     7.67788754025101e+001     -4.63091935655303e+001     
2.66803771968206e+004	     7.67780795105847e+001     -4.63142106487128e+001     
2.66850540045412e+004	     7.67772834855167e+001     -4.63192276919432e+001     
2.66897316320602e+004	     7.67764873273082e+001     -4.63242446950680e+001     
2.66944100795213e+004	     7.67756910359613e+001     -4.63292616579340e+001     
2.66990893470682e+004	     7.67748946114781e+001     -4.63342785803876e+001     
2.67037694348447e+004	     7.67740980538608e+001     -4.63392954622755e+001     
2.67084503429945e+004	     7.67733013631115e+001     -4.63443123034443e+001     
2.67131320716615e+004	     7.67725045392326e+001     -4.63493291037405e+001     
2.67178146209895e+004	     7.67717075822260e+001     -4.63543458630108e+001     
2.67224979911224e+004	     7.67709104920941e+001     -4.63593625811019e+001     
2.67271821822040e+004	     7.67701132688390e+001     -4.63643792578603e+001     
2.67318671943782e+004	     7.67693159124630e+001     -4.63693958931327e+001     
2.67365530277889e+004	     7.67685184229682e+001     -4.63744124867657e+001     
2.67412396825802e+004	     7.67677208003568e+001     -4.63794290386059e+001     
2.67459271588959e+004	     7.67669230446312e+001     -4.63844455485001e+001     
2.67506154568802e+004	     7.67661251557935e+001     -4.63894620162949e+001     
2.67553045766770e+004	     7.67653271338460e+001     -4.63944784418370e+001     
2.67599945184304e+004	     7.67645289787909e+001     -4.63994948249730e+001     
2.67646852822844e+004	     7.67637306906306e+001     -4.64045111655496e+001     
2.67693768683832e+004	     7.67629322693673e+001     -4.64095274634135e+001     
2.67740692768709e+004	     7.67621337150032e+001     -4.64145437184114e+001     
2.67787625078917e+004	     7.67613350275407e+001     -4.64195599303899e+001     
2.67834565615897e+004	     7.67605362069820e+001     -4.64245760991959e+001     
2.67881514381091e+004	     7.67597372533295e+001     -4.64295922246760e+001     
2.67928471375942e+004	     7.67589381665855e+001     -4.64346083066769e+001     
2.67975436601893e+004	     7.67581389467522e+001     -4.64396243450454e+001     
2.68022410060386e+004	     7.67573395938321e+001     -4.64446403396282e+001     
2.68069391752864e+004	     7.67565401078274e+001     -4.64496562902721e+001     
2.68116381680771e+004	     7.67557404887406e+001     -4.64546721968237e+001     
2.68163379845550e+004	     7.67549407365739e+001     -4.64596880591298e+001     
2.68210386248645e+004	     7.67541408513298e+001     -4.64647038770372e+001     
2.68257400891500e+004	     7.67533408330105e+001     -4.64697196503928e+001     
2.68304423775560e+004	     7.67525406816185e+001     -4.64747353790431e+001     
2.68351454902268e+004	     7.67517403971562e+001     -4.64797510628351e+001     
2.68398494273071e+004	     7.67509399796259e+001     -4.64847667016154e+001     
2.68445541889413e+004	     7.67501394290301e+001     -4.64897822952310e+001     
2.68492597752739e+004	     7.67493387453711e+001     -4.64947978435286e+001     
2.68539661864496e+004	     7.67485379286514e+001     -4.64998133463551e+001     
2.68586734226128e+004	     7.67477369788735e+001     -4.65048288035571e+001     
2.68633814839082e+004	     7.67469358960397e+001     -4.65098442149816e+001     
2.68680903704805e+004	     7.67461346801524e+001     -4.65148595804754e+001     
2.68728000824742e+004	     7.67453333312143e+001     -4.65198748998853e+001     
2.68775106200342e+004	     7.67445318492276e+001     -4.65248901730582e+001     
2.68822219833051e+004	     7.67437302341949e+001     -4.65299053998409e+001     
2.68869341724316e+004	     7.67429284861186e+001     -4.65349205800803e+001     
2.68916471875585e+004	     7.67421266050013e+001     -4.65399357136232e+001     
2.68963610288306e+004	     7.67413245908454e+001     -4.65449508003166e+001     
2.69010756963928e+004	     7.67405224436534e+001     -4.65499658400072e+001     
2.69057911903898e+004	     7.67397201634278e+001     -4.65549808325420e+001     
2.69105075109665e+004	     7.67389177501712e+001     -4.65599957777680e+001     
2.69152246582678e+004	     7.67381152038861e+001     -4.65650106755319e+001     
2.69199426324387e+004	     7.67373125245749e+001     -4.65700255256806e+001     
2.69246614336240e+004	     7.67365097122403e+001     -4.65750403280612e+001     
2.69293810619687e+004	     7.67357067668848e+001     -4.65800550825206e+001     
2.69341015176179e+004	     7.67349036885110e+001     -4.65850697889056e+001     
2.69388228007166e+004	     7.67341004771213e+001     -4.65900844470631e+001     
2.69435449114097e+004	     7.67332971327185e+001     -4.65950990568403e+001     
2.69482678498424e+004	     7.67324936553050e+001     -4.66001136180839e+001     
2.69529916161598e+004	     7.67316900448834e+001     -4.66051281306410e+001     
2.69577162105069e+004	     7.67308863014564e+001     -4.66101425943586e+001     
2.69624416330290e+004	     7.67300824250266e+001     -4.66151570090835e+001     
2.69671678838711e+004	     7.67292784155966e+001     -4.66201713746628e+001     
2.69718949631786e+004	     7.67284742731689e+001     -4.66251856909436e+001     
2.69766228710965e+004	     7.67276699977462e+001     -4.66301999577727e+001     
2.69813516077702e+004	     7.67268655893313e+001     -4.66352141749971e+001     
2.69860811733450e+004	     7.67260610479266e+001     -4.66402283424640e+001     
2.69908115679660e+004	     7.67252563735349e+001     -4.66452424600203e+001     
2.69955427917787e+004	     7.67244515661588e+001     -4.66502565275131e+001     
2.70002748449285e+004	     7.67236466258010e+001     -4.66552705447893e+001     
2.70050077275606e+004	     7.67228415524641e+001     -4.66602845116961e+001     
2.70097414398205e+004	     7.67220363461509e+001     -4.66652984280805e+001     
2.70144759818535e+004	     7.67212310068641e+001     -4.66703122937895e+001     
2.70192113538053e+004	     7.67204255346063e+001     -4.66753261086702e+001     
2.70239475558212e+004	     7.67196199293803e+001     -4.66803398725698e+001     
2.70286845880467e+004	     7.67188141911888e+001     -4.66853535853352e+001     
2.70334224506273e+004	     7.67180083200345e+001     -4.66903672468135e+001     
2.70381611437087e+004	     7.67172023159201e+001     -4.66953808568519e+001     
2.70429006674364e+004	     7.67163961788484e+001     -4.67003944152975e+001     
2.70476410219559e+004	     7.67155899088221e+001     -4.67054079219974e+001     
2.70523822074130e+004	     7.67147835058441e+001     -4.67104213767987e+001     
2.70571242239533e+004	     7.67139769699170e+001     -4.67154347795485e+001     
2.70618670717224e+004	     7.67131703010436e+001     -4.67204481300940e+001     
2.70666107508661e+004	     7.67123634992268e+001     -4.67254614282824e+001     
2.70713552615301e+004	     7.67115565644692e+001     -4.67304746739607e+001     
2.70761006038602e+004	     7.67107494967738e+001     -4.67354878669761e+001     
2.70808467780021e+004	     7.67099422961433e+001     -4.67405010071759e+001     
2.70855937841016e+004	     7.67091349625805e+001     -4.67455140944072e+001     
2.70903416223047e+004	     7.67083274960883e+001     -4.67505271285171e+001     
2.70950902927570e+004	     7.67075198966695e+001     -4.67555401093530e+001     
2.70998397956046e+004	     7.67067121643269e+001     -4.67605530367619e+001     
2.71045901309934e+004	     7.67059042990634e+001     -4.67655659105911e+001     
2.71093412990692e+004	     7.67050963008818e+001     -4.67705787306878e+001     
2.71140932999780e+004	     7.67042881697850e+001     -4.67755914968993e+001     
2.71188461338659e+004	     7.67034799057759e+001     -4.67806042090727e+001     
2.71235998008788e+004	     7.67026715088574e+001     -4.67856168670554e+001     
2.71283543011628e+004	     7.67018629790322e+001     -4.67906294706946e+001     
2.71331096348639e+004	     7.67010543163035e+001     -4.67956420198375e+001     
2.71378658021282e+004	     7.67002455206739e+001     -4.68006545143314e+001     
2.71426228031019e+004	     7.66994365921465e+001     -4.68056669540236e+001     
2.71473806379311e+004	     7.66986275307242e+001     -4.68106793387613e+001     
2.71521393067619e+004	     7.66978183364098e+001     -4.68156916683920e+001     
2.71568988097406e+004	     7.66970090092064e+001     -4.68207039427628e+001     
2.71616591470134e+004	     7.66961995491169e+001     -4.68257161617211e+001     
2.71664203187264e+004	     7.66953899561443e+001     -4.68307283251142e+001     
2.71711823250260e+004	     7.66945802302914e+001     -4.68357404327895e+001     
2.71759451660585e+004	     7.66937703715613e+001     -4.68407524845942e+001     
2.71807088419702e+004	     7.66929603799569e+001     -4.68457644803757e+001     
2.71854733529074e+004	     7.66921502554812e+001     -4.68507764199814e+001     
2.71902386990165e+004	     7.66913399981373e+001     -4.68557883032587e+001     
2.71950048804439e+004	     7.66905296079281e+001     -4.68608001300549e+001     
2.71997718973361e+004	     7.66897190848566e+001     -4.68658119002174e+001     
2.72045397498394e+004	     7.66889084289258e+001     -4.68708236135935e+001     
2.72093084381004e+004	     7.66880976401389e+001     -4.68758352700308e+001     
2.72140779622656e+004	     7.66872867184987e+001     -4.68808468693765e+001     
2.72188483224814e+004	     7.66864756640084e+001     -4.68858584114781e+001     
2.72236195188944e+004	     7.66856644766710e+001     -4.68908698961831e+001     
2.72283915516513e+004	     7.66848531564895e+001     -4.68958813233388e+001     
2.72331644208985e+004	     7.66840417034671e+001     -4.69008926927928e+001     
2.72379381267828e+004	     7.66832301176067e+001     -4.69059040043923e+001     
2.72427126694508e+004	     7.66824183989115e+001     -4.69109152579851e+001     
2.72474880490492e+004	     7.66816065473846e+001     -4.69159264534184e+001     
2.72522642657246e+004	     7.66807945630291e+001     -4.69209375905397e+001     
2.72570413196239e+004	     7.66799824458480e+001     -4.69259486691966e+001     
2.72618192108937e+004	     7.66791701958445e+001     -4.69309596892366e+001     
2.72665979396809e+004	     7.66783578130217e+001     -4.69359706505071e+001     
2.72713775061322e+004	     7.66775452973827e+001     -4.69409815528557e+001     
2.72761579103945e+004	     7.66767326489307e+001     -4.69459923961298e+001     
2.72809391526147e+004	     7.66759198676688e+001     -4.69510031801771e+001     
2.72857212329396e+004	     7.66751069536002e+001     -4.69560139048450e+001     
2.72905041515161e+004	     7.66742939067281e+001     -4.69610245699812e+001     
2.72952879084913e+004	     7.66734807270555e+001     -4.69660351754331e+001     
2.73000725040120e+004	     7.66726674145857e+001     -4.69710457210484e+001     
2.73048579382252e+004	     7.66718539693219e+001     -4.69760562066746e+001     
2.73096442112780e+004	     7.66710403912673e+001     -4.69810666321592e+001     
2.73144313233173e+004	     7.66702266804250e+001     -4.69860769973500e+001     
2.73192192744904e+004	     7.66694128367983e+001     -4.69910873020945e+001     
