Freq.	V     out)
1.04957166212579e+005	     5.24140262680524e+001       -9.88507564354057e+000     
1.04970491908547e+005	     5.24139939189430e+001       -9.88630609932974e+000     
1.04983819296388e+005	     5.24139615618598e+001       -9.88753670219642e+000     
1.04997148376317e+005	     5.24139291968009e+001       -9.88876745215591e+000     
1.05010479148548e+005	     5.24138968237644e+001       -9.88999834922357e+000     
1.05023811613296e+005	     5.24138644427485e+001       -9.89122939341470e+000     
1.05037145770776e+005	     5.24138320537511e+001       -9.89246058474465e+000     
1.05050481621204e+005	     5.24137996567705e+001       -9.89369192322874e+000     
1.05063819164793e+005	     5.24137672518046e+001       -9.89492340888230e+000     
1.05077158401760e+005	     5.24137348388516e+001       -9.89615504172065e+000     
1.05090499332318e+005	     5.24137024179096e+001       -9.89738682175914e+000     
1.05103841956684e+005	     5.24136699889767e+001       -9.89861874901309e+000     
1.05117186275071e+005	     5.24136375520509e+001       -9.89985082349784e+000     
1.05130532287696e+005	     5.24136051071303e+001       -9.90108304522871e+000     
1.05143879994773e+005	     5.24135726542131e+001       -9.90231541422105e+000     
1.05157229396517e+005	     5.24135401932973e+001       -9.90354793049019e+000     
1.05170580493144e+005	     5.24135077243810e+001       -9.90478059405147e+000     
1.05183933284869e+005	     5.24134752474623e+001       -9.90601340492021e+000     
1.05197287771906e+005	     5.24134427625393e+001       -9.90724636311177e+000     
1.05210643954472e+005	     5.24134102696100e+001       -9.90847946864147e+000     
1.05224001832781e+005	     5.24133777686726e+001       -9.90971272152466e+000     
1.05237361407049e+005	     5.24133452597252e+001       -9.91094612177667e+000     
1.05250722677491e+005	     5.24133127427658e+001       -9.91217966941285e+000     
1.05264085644323e+005	     5.24132802177925e+001       -9.91341336444854e+000     
1.05277450307759e+005	     5.24132476848034e+001       -9.91464720689907e+000     
1.05290816668015e+005	     5.24132151437965e+001       -9.91588119677979e+000     
1.05304184725308e+005	     5.24131825947701e+001       -9.91711533410605e+000     
1.05317554479851e+005	     5.24131500377221e+001       -9.91834961889319e+000     
1.05330925931861e+005	     5.24131174726506e+001       -9.91958405115655e+000     
1.05344299081553e+005	     5.24130848995538e+001       -9.92081863091148e+000     
1.05357673929142e+005	     5.24130523184297e+001       -9.92205335817332e+000     
1.05371050474845e+005	     5.24130197292763e+001       -9.92328823295743e+000     
1.05384428718877e+005	     5.24129871320918e+001       -9.92452325527915e+000     
1.05397808661453e+005	     5.24129545268743e+001       -9.92575842515382e+000     
1.05411190302789e+005	     5.24129219136217e+001       -9.92699374259680e+000     
1.05424573643102e+005	     5.24128892923323e+001       -9.92822920762344e+000     
1.05437958682605e+005	     5.24128566630041e+001       -9.92946482024909e+000     
1.05451345421516e+005	     5.24128240256351e+001       -9.93070058048910e+000     
1.05464733860050e+005	     5.24127913802235e+001       -9.93193648835882e+000     
1.05478123998422e+005	     5.24127587267673e+001       -9.93317254387361e+000     
1.05491515836849e+005	     5.24127260652646e+001       -9.93440874704882e+000     
1.05504909375547e+005	     5.24126933957135e+001       -9.93564509789979e+000     
1.05518304614731e+005	     5.24126607181121e+001       -9.93688159644190e+000     
1.05531701554617e+005	     5.24126280324584e+001       -9.93811824269049e+000     
1.05545100195421e+005	     5.24125953387504e+001       -9.93935503666092e+000     
1.05558500537360e+005	     5.24125626369864e+001       -9.94059197836856e+000     
1.05571902580648e+005	     5.24125299271644e+001       -9.94182906782874e+000     
1.05585306325502e+005	     5.24124972092823e+001       -9.94306630505685e+000     
1.05598711772139e+005	     5.24124644833384e+001       -9.94430369006823e+000     
1.05612118920774e+005	     5.24124317493307e+001       -9.94554122287825e+000     
1.05625527771623e+005	     5.24123990072572e+001       -9.94677890350226e+000     
1.05638938324902e+005	     5.24123662571161e+001       -9.94801673195563e+000     
1.05652350580828e+005	     5.24123334989053e+001       -9.94925470825373e+000     
1.05665764539617e+005	     5.24123007326231e+001       -9.95049283241191e+000     
1.05679180201485e+005	     5.24122679582674e+001       -9.95173110444554e+000     
1.05692597566648e+005	     5.24122351758363e+001       -9.95296952436998e+000     
1.05706016635322e+005	     5.24122023853279e+001       -9.95420809220060e+000     
1.05719437407724e+005	     5.24121695867403e+001       -9.95544680795277e+000     
1.05732859884069e+005	     5.24121367800715e+001       -9.95668567164185e+000     
1.05746284064576e+005	     5.24121039653196e+001       -9.95792468328321e+000     
1.05759709949458e+005	     5.24120711424827e+001       -9.95916384289222e+000     
1.05773137538934e+005	     5.24120383115589e+001       -9.96040315048425e+000     
1.05786566833220e+005	     5.24120054725461e+001       -9.96164260607467e+000     
1.05799997832531e+005	     5.24119726254425e+001       -9.96288220967885e+000     
1.05813430537085e+005	     5.24119397702462e+001       -9.96412196131216e+000     
1.05826864947098e+005	     5.24119069069552e+001       -9.96536186098997e+000     
1.05840301062786e+005	     5.24118740355676e+001       -9.96660190872766e+000     
1.05853738884367e+005	     5.24118411560814e+001       -9.96784210454060e+000     
1.05867178412055e+005	     5.24118082684947e+001       -9.96908244844415e+000     
1.05880619646070e+005	     5.24117753728056e+001       -9.97032294045372e+000     
1.05894062586626e+005	     5.24117424690122e+001       -9.97156358058465e+000     
1.05907507233940e+005	     5.24117095571125e+001       -9.97280436885234e+000     
1.05920953588230e+005	     5.24116766371045e+001       -9.97404530527215e+000     
1.05934401649711e+005	     5.24116437089864e+001       -9.97528638985948e+000     
1.05947851418602e+005	     5.24116107727562e+001       -9.97652762262969e+000     
1.05961302895118e+005	     5.24115778284120e+001       -9.97776900359816e+000     
1.05974756079476e+005	     5.24115448759517e+001       -9.97901053278028e+000     
1.05988210971893e+005	     5.24115119153736e+001       -9.98025221019143e+000     
1.06001667572586e+005	     5.24114789466756e+001       -9.98149403584699e+000     
1.06015125881772e+005	     5.24114459698559e+001       -9.98273600976233e+000     
1.06028585899668e+005	     5.24114129849124e+001       -9.98397813195286e+000     
1.06042047626491e+005	     5.24113799918432e+001       -9.98522040243394e+000     
1.06055511062457e+005	     5.24113469906465e+001       -9.98646282122096e+000     
1.06068976207784e+005	     5.24113139813202e+001       -9.98770538832931e+000     
1.06082443062689e+005	     5.24112809638624e+001       -9.98894810377437e+000     
1.06095911627388e+005	     5.24112479382712e+001       -9.99019096757154e+000     
1.06109381902100e+005	     5.24112149045446e+001       -9.99143397973620e+000     
1.06122853887040e+005	     5.24111818626807e+001       -9.99267714028372e+000     
1.06136327582426e+005	     5.24111488126775e+001       -9.99392044922952e+000     
1.06149802988476e+005	     5.24111157545332e+001       -9.99516390658898e+000     
1.06163280105406e+005	     5.24110826882457e+001       -9.99640751237748e+000     
1.06176758933434e+005	     5.24110496138131e+001       -9.99765126661041e+000     
1.06190239472777e+005	     5.24110165312335e+001       -9.99889516930318e+000     
1.06203721723651e+005	     5.24109834405050e+001       -1.00001392204712e+001     
1.06217205686276e+005	     5.24109503416255e+001       -1.00013834201298e+001     
1.06230691360867e+005	     5.24109172345931e+001       -1.00026277682944e+001     
1.06244178747642e+005	     5.24108841194059e+001       -1.00038722649804e+001     
1.06257667846819e+005	     5.24108509960620e+001       -1.00051169102032e+001     
1.06271158658615e+005	     5.24108178645594e+001       -1.00063617039782e+001     
1.06284651183248e+005	     5.24107847248961e+001       -1.00076066463209e+001     
1.06298145420934e+005	     5.24107515770702e+001       -1.00088517372465e+001     
1.06311641371891e+005	     5.24107184210798e+001       -1.00100969767704e+001     
1.06325139036338e+005	     5.24106852569229e+001       -1.00113423649082e+001     
1.06338638414491e+005	     5.24106520845975e+001       -1.00125879016752e+001     
1.06352139506568e+005	     5.24106189041018e+001       -1.00138335870867e+001     
1.06365642312787e+005	     5.24105857154337e+001       -1.00150794211583e+001     
1.06379146833364e+005	     5.24105525185913e+001       -1.00163254039052e+001     
1.06392653068519e+005	     5.24105193135726e+001       -1.00175715353430e+001     
1.06406161018469e+005	     5.24104861003758e+001       -1.00188178154869e+001     
1.06419670683430e+005	     5.24104528789988e+001       -1.00200642443524e+001     
1.06433182063622e+005	     5.24104196494397e+001       -1.00213108219550e+001     
1.06446695159262e+005	     5.24103864116966e+001       -1.00225575483099e+001     
1.06460209970567e+005	     5.24103531657674e+001       -1.00238044234327e+001     
1.06473726497756e+005	     5.24103199116503e+001       -1.00250514473387e+001     
1.06487244741046e+005	     5.24102866493433e+001       -1.00262986200434e+001     
1.06500764700655e+005	     5.24102533788444e+001       -1.00275459415621e+001     
1.06514286376802e+005	     5.24102201001517e+001       -1.00287934119102e+001     
1.06527809769703e+005	     5.24101868132633e+001       -1.00300410311032e+001     
1.06541334879578e+005	     5.24101535181770e+001       -1.00312887991565e+001     
1.06554861706643e+005	     5.24101202148911e+001       -1.00325367160854e+001     
1.06568390251118e+005	     5.24100869034036e+001       -1.00337847819055e+001     
1.06581920513219e+005	     5.24100535837125e+001       -1.00350329966321e+001     
1.06595452493166e+005	     5.24100202558157e+001       -1.00362813602806e+001     
1.06608986191176e+005	     5.24099869197115e+001       -1.00375298728664e+001     
1.06622521607468e+005	     5.24099535753978e+001       -1.00387785344050e+001     
1.06636058742258e+005	     5.24099202228727e+001       -1.00400273449117e+001     
1.06649597595767e+005	     5.24098868621341e+001       -1.00412763044021e+001     
1.06663138168212e+005	     5.24098534931803e+001       -1.00425254128914e+001     
1.06676680459811e+005	     5.24098201160091e+001       -1.00437746703952e+001     
1.06690224470782e+005	     5.24097867306186e+001       -1.00450240769288e+001     
1.06703770201344e+005	     5.24097533370069e+001       -1.00462736325076e+001     
1.06717317651715e+005	     5.24097199351720e+001       -1.00475233371472e+001     
1.06730866822113e+005	     5.24096865251120e+001       -1.00487731908628e+001     
1.06744417712758e+005	     5.24096531068248e+001       -1.00500231936700e+001     
1.06757970323866e+005	     5.24096196803085e+001       -1.00512733455841e+001     
1.06771524655657e+005	     5.24095862455613e+001       -1.00525236466206e+001     
1.06785080708350e+005	     5.24095528025809e+001       -1.00537740967948e+001     
1.06798638482162e+005	     5.24095193513657e+001       -1.00550246961223e+001     
1.06812197977312e+005	     5.24094858919135e+001       -1.00562754446184e+001     
1.06825759194018e+005	     5.24094524242224e+001       -1.00575263422986e+001     
1.06839322132500e+005	     5.24094189482904e+001       -1.00587773891782e+001     
1.06852886792976e+005	     5.24093854641156e+001       -1.00600285852728e+001     
1.06866453175665e+005	     5.24093519716959e+001       -1.00612799305977e+001     
1.06880021280784e+005	     5.24093184710296e+001       -1.00625314251684e+001     
1.06893591108553e+005	     5.24092849621145e+001       -1.00637830690003e+001     
1.06907162659191e+005	     5.24092514449487e+001       -1.00650348621089e+001     
1.06920735932916e+005	     5.24092179195302e+001       -1.00662868045095e+001     
1.06934310929947e+005	     5.24091843858571e+001       -1.00675388962176e+001     
1.06947887650503e+005	     5.24091508439274e+001       -1.00687911372486e+001     
1.06961466094803e+005	     5.24091172937391e+001       -1.00700435276180e+001     
1.06975046263065e+005	     5.24090837352903e+001       -1.00712960673412e+001     
1.06988628155508e+005	     5.24090501685790e+001       -1.00725487564336e+001     
1.07002211772352e+005	     5.24090165936032e+001       -1.00738015949106e+001     
1.07015797113815e+005	     5.24089830103609e+001       -1.00750545827878e+001     
1.07029384180117e+005	     5.24089494188502e+001       -1.00763077200805e+001     
1.07042972971475e+005	     5.24089158190691e+001       -1.00775610068042e+001     
1.07056563488110e+005	     5.24088822110156e+001       -1.00788144429743e+001     
1.07070155730240e+005	     5.24088485946878e+001       -1.00800680286062e+001     
1.07083749698084e+005	     5.24088149700837e+001       -1.00813217637154e+001     
1.07097345391862e+005	     5.24087813372013e+001       -1.00825756483174e+001     
1.07110942811792e+005	     5.24087476960387e+001       -1.00838296824275e+001     
1.07124541958094e+005	     5.24087140465938e+001       -1.00850838660612e+001     
1.07138142830987e+005	     5.24086803888647e+001       -1.00863381992340e+001     
1.07151745430690e+005	     5.24086467228494e+001       -1.00875926819613e+001     
1.07165349757422e+005	     5.24086130485459e+001       -1.00888473142585e+001     
1.07178955811403e+005	     5.24085793659523e+001       -1.00901020961411e+001     
1.07192563592852e+005	     5.24085456750666e+001       -1.00913570276245e+001     
1.07206173101988e+005	     5.24085119758868e+001       -1.00926121087242e+001     
1.07219784339031e+005	     5.24084782684109e+001       -1.00938673394556e+001     
1.07233397304200e+005	     5.24084445526370e+001       -1.00951227198342e+001     
1.07247011997714e+005	     5.24084108285630e+001       -1.00963782498753e+001     
1.07260628419793e+005	     5.24083770961871e+001       -1.00976339295946e+001     
1.07274246570657e+005	     5.24083433555072e+001       -1.00988897590073e+001     
1.07287866450524e+005	     5.24083096065213e+001       -1.01001457381291e+001     
1.07301488059614e+005	     5.24082758492274e+001       -1.01014018669752e+001     
1.07315111398148e+005	     5.24082420836236e+001       -1.01026581455612e+001     
1.07328736466343e+005	     5.24082083097080e+001       -1.01039145739025e+001     
1.07342363264421e+005	     5.24081745274784e+001       -1.01051711520145e+001     
1.07355991792600e+005	     5.24081407369330e+001       -1.01064278799128e+001     
1.07369622051101e+005	     5.24081069380697e+001       -1.01076847576128e+001     
1.07383254040143e+005	     5.24080731308866e+001       -1.01089417851298e+001     
1.07396887759945e+005	     5.24080393153817e+001       -1.01101989624795e+001     
1.07410523210728e+005	     5.24080054915529e+001       -1.01114562896772e+001     
1.07424160392712e+005	     5.24079716593984e+001       -1.01127137667384e+001     
1.07437799306115e+005	     5.24079378189162e+001       -1.01139713936785e+001     
1.07451439951158e+005	     5.24079039701041e+001       -1.01152291705131e+001     
1.07465082328061e+005	     5.24078701129604e+001       -1.01164870972575e+001     
1.07478726437043e+005	     5.24078362474829e+001       -1.01177451739273e+001     
1.07492372278325e+005	     5.24078023736696e+001       -1.01190034005378e+001     
1.07506019852127e+005	     5.24077684915187e+001       -1.01202617771046e+001     
1.07519669158667e+005	     5.24077346010281e+001       -1.01215203036431e+001     
1.07533320198168e+005	     5.24077007021959e+001       -1.01227789801688e+001     
1.07546972970847e+005	     5.24076667950199e+001       -1.01240378066971e+001     
1.07560627476926e+005	     5.24076328794984e+001       -1.01252967832435e+001     
1.07574283716625e+005	     5.24075989556292e+001       -1.01265559098235e+001     
1.07587941690164e+005	     5.24075650234103e+001       -1.01278151864525e+001     
1.07601601397762e+005	     5.24075310828399e+001       -1.01290746131460e+001     
1.07615262839640e+005	     5.24074971339158e+001       -1.01303341899195e+001     
1.07628926016018e+005	     5.24074631766361e+001       -1.01315939167884e+001     
1.07642590927117e+005	     5.24074292109989e+001       -1.01328537937682e+001     
1.07656257573156e+005	     5.24073952370020e+001       -1.01341138208743e+001     
1.07669925954356e+005	     5.24073612546436e+001       -1.01353739981223e+001     
1.07683596070938e+005	     5.24073272639216e+001       -1.01366343255276e+001     
1.07697267923121e+005	     5.24072932648341e+001       -1.01378948031057e+001     
1.07710941511125e+005	     5.24072592573790e+001       -1.01391554308720e+001     
1.07724616835172e+005	     5.24072252415544e+001       -1.01404162088420e+001     
1.07738293895482e+005	     5.24071912173582e+001       -1.01416771370312e+001     
1.07751972692275e+005	     5.24071571847885e+001       -1.01429382154551e+001     
1.07765653225771e+005	     5.24071231438433e+001       -1.01441994441291e+001     
1.07779335496192e+005	     5.24070890945205e+001       -1.01454608230688e+001     
1.07793019503757e+005	     5.24070550368182e+001       -1.01467223522895e+001     
1.07806705248687e+005	     5.24070209707344e+001       -1.01479840318068e+001     
1.07820392731203e+005	     5.24069868962671e+001       -1.01492458616361e+001     
1.07834081951526e+005	     5.24069528134143e+001       -1.01505078417929e+001     
1.07847772909875e+005	     5.24069187221739e+001       -1.01517699722928e+001     
1.07861465606472e+005	     5.24068846225441e+001       -1.01530322531511e+001     
1.07875160041538e+005	     5.24068505145227e+001       -1.01542946843833e+001     
1.07888856215292e+005	     5.24068163981079e+001       -1.01555572660050e+001     
1.07902554127956e+005	     5.24067822732975e+001       -1.01568199980316e+001     
1.07916253779751e+005	     5.24067481400896e+001       -1.01580828804787e+001     
1.07929955170898e+005	     5.24067139984822e+001       -1.01593459133615e+001     
1.07943658301616e+005	     5.24066798484734e+001       -1.01606090966958e+001     
1.07957363172128e+005	     5.24066456900610e+001       -1.01618724304969e+001     
1.07971069782654e+005	     5.24066115232431e+001       -1.01631359147803e+001     
1.07984778133414e+005	     5.24065773480176e+001       -1.01643995495615e+001     
1.07998488224631e+005	     5.24065431643827e+001       -1.01656633348561e+001     
1.08012200056524e+005	     5.24065089723363e+001       -1.01669272706794e+001     
1.08025913629315e+005	     5.24064747718763e+001       -1.01681913570470e+001     
1.08039628943225e+005	     5.24064405630008e+001       -1.01694555939744e+001     
1.08053345998475e+005	     5.24064063457078e+001       -1.01707199814770e+001     
1.08067064795285e+005	     5.24063721199952e+001       -1.01719845195703e+001     
1.08080785333878e+005	     5.24063378858611e+001       -1.01732492082699e+001     
1.08094507614475e+005	     5.24063036433035e+001       -1.01745140475912e+001     
1.08108231637295e+005	     5.24062693923203e+001       -1.01757790375497e+001     
1.08121957402562e+005	     5.24062351329095e+001       -1.01770441781609e+001     
1.08135684910495e+005	     5.24062008650692e+001       -1.01783094694403e+001     
1.08149414161316e+005	     5.24061665887973e+001       -1.01795749114034e+001     
1.08163145155247e+005	     5.24061323040918e+001       -1.01808405040656e+001     
1.08176877892508e+005	     5.24060980109507e+001       -1.01821062474426e+001     
1.08190612373321e+005	     5.24060637093720e+001       -1.01833721415497e+001     
1.08204348597908e+005	     5.24060293993538e+001       -1.01846381864024e+001     
1.08218086566490e+005	     5.24059950808939e+001       -1.01859043820164e+001     
1.08231826279288e+005	     5.24059607539903e+001       -1.01871707284070e+001     
1.08245567736523e+005	     5.24059264186412e+001       -1.01884372255897e+001     
1.08259310938418e+005	     5.24058920748444e+001       -1.01897038735801e+001     
1.08273055885193e+005	     5.24058577225979e+001       -1.01909706723937e+001     
1.08286802577071e+005	     5.24058233618997e+001       -1.01922376220459e+001     
1.08300551014272e+005	     5.24057889927479e+001       -1.01935047225523e+001     
1.08314301197019e+005	     5.24057546151404e+001       -1.01947719739283e+001     
1.08328053125532e+005	     5.24057202290751e+001       -1.01960393761895e+001     
1.08341806800035e+005	     5.24056858345501e+001       -1.01973069293514e+001     
1.08355562220747e+005	     5.24056514315634e+001       -1.01985746334294e+001     
1.08369319387892e+005	     5.24056170201129e+001       -1.01998424884391e+001     
1.08383078301690e+005	     5.24055826001967e+001       -1.02011104943959e+001     
1.08396838962364e+005	     5.24055481718127e+001       -1.02023786513154e+001     
1.08410601370135e+005	     5.24055137349588e+001       -1.02036469592132e+001     
1.08424365525225e+005	     5.24054792896332e+001       -1.02049154181046e+001     
1.08438131427856e+005	     5.24054448358337e+001       -1.02061840280052e+001     
1.08451899078250e+005	     5.24054103735584e+001       -1.02074527889305e+001     
1.08465668476629e+005	     5.24053759028052e+001       -1.02087217008960e+001     
1.08479439623214e+005	     5.24053414235721e+001       -1.02099907639173e+001     
1.08493212518228e+005	     5.24053069358570e+001       -1.02112599780098e+001     
1.08506987161893e+005	     5.24052724396581e+001       -1.02125293431890e+001     
1.08520763554430e+005	     5.24052379349732e+001       -1.02137988594705e+001     
1.08534541696062e+005	     5.24052034218004e+001       -1.02150685268697e+001     
1.08548321587011e+005	     5.24051689001376e+001       -1.02163383454023e+001     
1.08562103227498e+005	     5.24051343699827e+001       -1.02176083150836e+001     
1.08575886617746e+005	     5.24050998313338e+001       -1.02188784359292e+001     
1.08589671757978e+005	     5.24050652841889e+001       -1.02201487079547e+001     
1.08603458648415e+005	     5.24050307285459e+001       -1.02214191311755e+001     
1.08617247289279e+005	     5.24049961644028e+001       -1.02226897056071e+001     
1.08631037680793e+005	     5.24049615917576e+001       -1.02239604312652e+001     
1.08644829823179e+005	     5.24049270106082e+001       -1.02252313081651e+001     
1.08658623716659e+005	     5.24048924209527e+001       -1.02265023363224e+001     
1.08672419361456e+005	     5.24048578227890e+001       -1.02277735157526e+001     
1.08686216757792e+005	     5.24048232161151e+001       -1.02290448464713e+001     
1.08700015905889e+005	     5.24047886009289e+001       -1.02303163284939e+001     
1.08713816805970e+005	     5.24047539772285e+001       -1.02315879618360e+001     
1.08727619458258e+005	     5.24047193450117e+001       -1.02328597465132e+001     
1.08741423862974e+005	     5.24046847042766e+001       -1.02341316825408e+001     
1.08755230020341e+005	     5.24046500550212e+001       -1.02354037699345e+001     
1.08769037930582e+005	     5.24046153972434e+001       -1.02366760087098e+001     
1.08782847593919e+005	     5.24045807309413e+001       -1.02379483988822e+001     
1.08796659010574e+005	     5.24045460561126e+001       -1.02392209404672e+001     
1.08810472180772e+005	     5.24045113727556e+001       -1.02404936334803e+001     
1.08824287104733e+005	     5.24044766808680e+001       -1.02417664779372e+001     
1.08838103782681e+005	     5.24044419804479e+001       -1.02430394738532e+001     
1.08851922214839e+005	     5.24044072714932e+001       -1.02443126212439e+001     
1.08865742401428e+005	     5.24043725540020e+001       -1.02455859201249e+001     
1.08879564342673e+005	     5.24043378279721e+001       -1.02468593705117e+001     
1.08893388038795e+005	     5.24043030934016e+001       -1.02481329724198e+001     
1.08907213490018e+005	     5.24042683502885e+001       -1.02494067258647e+001     
1.08921040696564e+005	     5.24042335986306e+001       -1.02506806308620e+001     
1.08934869658656e+005	     5.24041988384259e+001       -1.02519546874272e+001     
1.08948700376517e+005	     5.24041640696725e+001       -1.02532288955759e+001     
1.08962532850370e+005	     5.24041292923683e+001       -1.02545032553235e+001     
1.08976367080438e+005	     5.24040945065113e+001       -1.02557777666856e+001     
1.08990203066944e+005	     5.24040597120993e+001       -1.02570524296778e+001     
1.09004040810111e+005	     5.24040249091304e+001       -1.02583272443155e+001     
1.09017880310162e+005	     5.24039900976026e+001       -1.02596022106143e+001     
1.09031721567320e+005	     5.24039552775138e+001       -1.02608773285898e+001     
1.09045564581808e+005	     5.24039204488620e+001       -1.02621525982574e+001     
1.09059409353849e+005	     5.24038856116451e+001       -1.02634280196328e+001     
1.09073255883666e+005	     5.24038507658611e+001       -1.02647035927314e+001     
1.09087104171483e+005	     5.24038159115080e+001       -1.02659793175688e+001     
1.09100954217523e+005	     5.24037810485837e+001       -1.02672551941605e+001     
1.09114806022008e+005	     5.24037461770862e+001       -1.02685312225221e+001     
1.09128659585163e+005	     5.24037112970134e+001       -1.02698074026691e+001     
1.09142514907210e+005	     5.24036764083634e+001       -1.02710837346171e+001     
1.09156371988373e+005	     5.24036415111340e+001       -1.02723602183815e+001     
1.09170230828875e+005	     5.24036066053232e+001       -1.02736368539780e+001     
1.09184091428940e+005	     5.24035716909290e+001       -1.02749136414221e+001     
1.09197953788791e+005	     5.24035367679494e+001       -1.02761905807292e+001     
1.09211817908651e+005	     5.24035018363822e+001       -1.02774676719151e+001     
1.09225683788743e+005	     5.24034668962255e+001       -1.02787449149951e+001     
1.09239551429292e+005	     5.24034319474773e+001       -1.02800223099850e+001     
1.09253420830521e+005	     5.24033969901353e+001       -1.02812998569001e+001     
1.09267291992653e+005	     5.24033620241978e+001       -1.02825775557560e+001     
1.09281164915912e+005	     5.24033270496625e+001       -1.02838554065684e+001     
1.09295039600522e+005	     5.24032920665274e+001       -1.02851334093527e+001     
1.09308916046706e+005	     5.24032570747906e+001       -1.02864115641245e+001     
1.09322794254687e+005	     5.24032220744498e+001       -1.02876898708993e+001     
1.09336674224690e+005	     5.24031870655032e+001       -1.02889683296928e+001     
1.09350555956938e+005	     5.24031520479486e+001       -1.02902469405203e+001     
1.09364439451655e+005	     5.24031170217841e+001       -1.02915257033976e+001     
1.09378324709065e+005	     5.24030819870075e+001       -1.02928046183401e+001     
1.09392211729391e+005	     5.24030469436168e+001       -1.02940836853634e+001     
1.09406100512858e+005	     5.24030118916100e+001       -1.02953629044831e+001     
1.09419991059688e+005	     5.24029768309850e+001       -1.02966422757147e+001     
1.09433883370107e+005	     5.24029417617397e+001       -1.02979217990737e+001     
1.09447777444338e+005	     5.24029066838722e+001       -1.02992014745758e+001     
1.09461673282604e+005	     5.24028715973803e+001       -1.03004813022364e+001     
1.09475570885131e+005	     5.24028365022621e+001       -1.03017612820712e+001     
1.09489470252141e+005	     5.24028013985154e+001       -1.03030414140956e+001     
1.09503371383859e+005	     5.24027662861382e+001       -1.03043216983253e+001     
1.09517274280509e+005	     5.24027311651285e+001       -1.03056021347758e+001     
1.09531178942315e+005	     5.24026960354842e+001       -1.03068827234627e+001     
1.09545085369502e+005	     5.24026608972032e+001       -1.03081634644015e+001     
1.09558993562292e+005	     5.24026257502835e+001       -1.03094443576077e+001     
1.09572903520911e+005	     5.24025905947231e+001       -1.03107254030970e+001     
1.09586815245583e+005	     5.24025554305199e+001       -1.03120066008850e+001     
1.09600728736531e+005	     5.24025202576718e+001       -1.03132879509870e+001     
1.09614643993981e+005	     5.24024850761768e+001       -1.03145694534189e+001     
1.09628561018156e+005	     5.24024498860329e+001       -1.03158511081960e+001     
1.09642479809281e+005	     5.24024146872379e+001       -1.03171329153339e+001     
1.09656400367579e+005	     5.24023794797898e+001       -1.03184148748483e+001     
1.09670322693276e+005	     5.24023442636865e+001       -1.03196969867547e+001     
1.09684246786596e+005	     5.24023090389261e+001       -1.03209792510686e+001     
1.09698172647763e+005	     5.24022738055064e+001       -1.03222616678057e+001     
1.09712100277002e+005	     5.24022385634254e+001       -1.03235442369815e+001     
1.09726029674537e+005	     5.24022033126810e+001       -1.03248269586115e+001     
1.09739960840593e+005	     5.24021680532712e+001       -1.03261098327113e+001     
1.09753893775394e+005	     5.24021327851938e+001       -1.03273928592965e+001     
1.09767828479164e+005	     5.24020975084470e+001       -1.03286760383827e+001     
1.09781764952129e+005	     5.24020622230285e+001       -1.03299593699854e+001     
1.09795703194513e+005	     5.24020269289363e+001       -1.03312428541203e+001     
1.09809643206540e+005	     5.24019916261684e+001       -1.03325264908028e+001     
1.09823584988436e+005	     5.24019563147227e+001       -1.03338102800486e+001     
1.09837528540425e+005	     5.24019209945971e+001       -1.03350942218732e+001     
1.09851473862732e+005	     5.24018856657896e+001       -1.03363783162922e+001     
1.09865420955581e+005	     5.24018503282981e+001       -1.03376625633212e+001     
1.09879369819197e+005	     5.24018149821206e+001       -1.03389469629757e+001     
1.09893320453806e+005	     5.24017796272549e+001       -1.03402315152713e+001     
1.09907272859631e+005	     5.24017442636991e+001       -1.03415162202237e+001     
1.09921227036898e+005	     5.24017088914510e+001       -1.03428010778483e+001     
1.09935182985833e+005	     5.24016735105086e+001       -1.03440860881608e+001     
1.09949140706658e+005	     5.24016381208698e+001       -1.03453712511767e+001     
1.09963100199601e+005	     5.24016027225325e+001       -1.03466565669117e+001     
1.09977061464885e+005	     5.24015673154948e+001       -1.03479420353812e+001     
1.09991024502736e+005	     5.24015318997545e+001       -1.03492276566009e+001     
1.10004989313379e+005	     5.24014964753095e+001       -1.03505134305863e+001     
1.10018955897038e+005	     5.24014610421578e+001       -1.03517993573531e+001     
1.10032924253939e+005	     5.24014256002973e+001       -1.03530854369168e+001     
1.10046894384308e+005	     5.24013901497260e+001       -1.03543716692930e+001     
1.10060866288369e+005	     5.24013546904417e+001       -1.03556580544973e+001     
1.10074839966347e+005	     5.24013192224424e+001       -1.03569445925453e+001     
1.10088815418467e+005	     5.24012837457261e+001       -1.03582312834525e+001     
1.10102792644956e+005	     5.24012482602906e+001       -1.03595181272345e+001     
1.10116771646038e+005	     5.24012127661339e+001       -1.03608051239070e+001     
1.10130752421938e+005	     5.24011772632540e+001       -1.03620922734855e+001     
1.10144734972882e+005	     5.24011417516487e+001       -1.03633795759855e+001     
1.10158719299095e+005	     5.24011062313159e+001       -1.03646670314228e+001     
1.10172705400803e+005	     5.24010707022537e+001       -1.03659546398128e+001     
1.10186693278231e+005	     5.24010351644599e+001       -1.03672424011712e+001     
1.10200682931604e+005	     5.24009996179324e+001       -1.03685303155135e+001     
1.10214674361149e+005	     5.24009640626692e+001       -1.03698183828554e+001     
1.10228667567089e+005	     5.24009284986682e+001       -1.03711066032124e+001     
1.10242662549652e+005	     5.24008929259274e+001       -1.03723949766002e+001     
