Frequency (Hz);"Trace 1: Gain: Real ";"Trace 1: Gain: Imaginary ";Trace 1: Gain: Magnitude (dB);"Trace 2: Reflection: Real ";"Trace 2: Reflection: Imaginary ";Trace 2: Reflection: Magnitude (dB)
29016.136134;0.00038051373252909735;0.0016272479555054775;-55.539715769615185;-0.97856934912823;-0.02999358461893285;-0.1840897648826622
29053.763834;0.00038942233586263973;0.0016246350816836168;-55.54226329747661;-0.9784111805462896;-0.029767529913825606;-0.18555371281287697
29091.44033;0.00037964804144622553;0.0016106228288240727;-55.625287225044495;-0.9786281026315456;-0.029596908834305168;-0.1836758599123449
29129.165683;0.00037688215193228716;0.001611477273458471;-55.624239572888776;-0.978507962819862;-0.029774865401644965;-0.1846933814401291
29166.939959;0.00037224063622046864;0.0016085953298689878;-55.64451522040759;-0.978629356651155;-0.02963832619933823;-0.18365362485649475
29204.763219;0.0003655247179452101;0.0015861571446221616;-55.76835616060853;-0.9785288496318273;-0.02947634394026022;-0.18458830119072012
29242.635529;0.0003675544879486825;0.0015921381785229905;-55.734886929089804;-0.9785688213799589;-0.02939172904466754;-0.18425639194658372
29280.55695;0.00036971643157719436;0.0015839231557825113;-55.774917739487435;-0.9786216679382614;-0.029507416802615524;-0.18375688370171175
29318.527548;0.0003638737206580976;0.00158229797741988;-55.790429009170495;-0.9785499303909115;-0.029571260655983752;-0.18437595378571733
29356.547385;0.00037168731350807426;0.0015589012978149425;-55.903500689324666;-0.978492710798591;-0.029424743636863517;-0.1849225755589168
29394.616526;0.0003566924283626634;0.0015610514894630343;-55.91063137345909;-0.9786181082625521;-0.029247094837311534;-0.18385774712066566
29432.735034;0.000370417726412531;0.0015568234630814624;-55.91605923587448;-0.9787070722301437;-0.029306573715307968;-0.18305309651529966
29470.902974;0.00037690312162719746;0.0015543713556130227;-55.92078021681747;-0.9786452395736068;-0.029240045937887857;-0.1836190246170694
29509.120409;0.0003602343838586589;0.0015473555591718857;-55.97897221984104;-0.9785003203533542;-0.0291449611212746;-0.1849293503957155
29547.387404;0.0003629630812351427;0.0015303071671964495;-56.066736486829846;-0.9785970221460615;-0.02905657739079969;-0.18409506491733893
29585.704024;0.00036787499660204706;0.0015288252573036503;-56.06839341193064;-0.9786592785276395;-0.028986709682801638;-0.18356136277905055
29624.070331;0.00036094438857092514;0.0015250314440503146;-56.09771326843671;-0.9787532337932812;-0.02883398524327785;-0.18276825208582884
29662.486392;0.00035906842314567425;0.0015255320711158847;-56.097401218206855;-0.9786822692320504;-0.02887136334506084;-0.1833877283036051
29700.95227;0.0003557461627650365;0.001505836288880902;-56.20858028768634;-0.9786028063940082;-0.02884333682698086;-0.18409971227901561
29739.46803;0.00034872830265726787;0.001504046991413268;-56.22735872173733;-0.9786175352946312;-0.02873019168865126;-0.18399861075903268
29778.033737;0.0003507263343792142;0.0014927260800216078;-56.28703017910445;-0.9786619838179086;-0.028756757060608134;-0.18359753006920446
29816.649455;0.0003576750811867913;0.001500525690399639;-56.235126826825265;-0.9787096941672456;-0.028883393039480003;-0.18314139735379628
29855.315249;0.0003474929327646001;0.0014884432742905194;-56.314872441642095;-0.9786568496220168;-0.02869104161544901;-0.1836601619653501
29894.031185;0.0003388695758775009;0.0014861626102471;-56.338551001204564;-0.9785986456684892;-0.028628569600671342;-0.18419253746820255
29932.797327;0.0003417905536312154;0.0014721027738702221;-56.413215160665516;-0.9785046253554551;-0.028490568631013687;-0.18506209694297399
29971.61374;0.0003447641109665248;0.001475632858845028;-56.38961042947194;-0.9786396773874207;-0.02849019959985054;-0.18386447413682083
30010.48049;0.0003839783602443405;0.001448600688089146;-56.48612807480508;-0.9786884077332224;-0.028282985063370673;-0.18348564215658889
30049.397641;0.00034605463879810387;0.0014547403842023277;-56.505236561657036;-0.9786127235903035;-0.028098367179128853;-0.18420397076320866
30088.36526;0.00033079679709675623;0.0014307127092757018;-56.66277649808549;-0.9787584676198828;-0.02828075982109546;-0.18286496970417732
30127.383412;0.0003403749497211356;0.001429984189618419;-56.65403540420506;-0.97827102694779;-0.028039095747694403;-0.18724989070458548
30166.452161;0.00033784287451947207;0.0014314948020198203;-56.648802030491446;-0.978446991858085;-0.02831943394257803;-0.18561734006356992
30205.571575;0.00034306020381013973;0.0014501079366693362;-56.53548570916142;-0.9787628465544197;-0.028641821631626343;-0.1827330463706421
30244.741717;0.0003336396149520512;0.0014508509178124997;-56.54374632258061;-0.9784118607955102;-0.027982453150074735;-0.18601495300880833
30283.962656;0.00032259848128362635;0.0014333520244593232;-56.65834304490477;-0.9787729956238174;-0.028094887444870095;-0.18278361521568737
30323.234455;0.000301253998256391;0.0014253721543612112;-56.731646293101846;-0.9782937831102976;-0.02802483697369966;-0.18705163564593966
30362.557181;0.0003180471424867186;0.0014042622450857977;-56.83378399705428;-0.978926403199041;-0.02804825597245749;-0.18143531815787023
30401.930901;0.000313510465158038;0.0013774146094373764;-56.999352494575604;-0.9785787160131847;-0.027996832593322998;-0.18453137827066105
30441.35568;0.0003003292463828455;0.0013830247284731263;-56.983287957072164;-0.9787544799183515;-0.027496064415308455;-0.1830985905434658
30480.831584;0.0003162493629199346;0.001377823801698218;-56.99314951984504;-0.9786850439013125;-0.02795345509224456;-0.18359942761219938
30520.35868;0.0003136756514855506;0.0013819914058885495;-56.97172998954643;-0.9786479768288191;-0.027747255165477082;-0.18398017720802654
30559.937034;0.000298130672035203;0.0013847272684866085;-56.975929777901904;-0.9786293910073839;-0.027956584504032725;-0.18409216907714793
30599.566713;0.0003293740891766528;0.0013755416678221568;-56.98839264346518;-0.9788128869270919;-0.027590238193863866;-0.18255718858915626
30639.247783;0.0002920459731920606;0.0013662816660861322;-57.095165286568424;-0.9785784630949504;-0.02772724949620468;-0.18460169462083403
30678.980311;0.0003186803583292404;0.0013331995260457811;-57.26078270819077;-0.9785746356414166;-0.02764786166074991;-0.18465556130815303
30718.764363;0.0003060353947313134;0.0013511651329863794;-57.16856032593549;-0.9785290684671009;-0.027378297801099676;-0.1851269292176871
30758.600007;0.00032506530770187915;0.0013682590347123787;-57.03817574668858;-0.9785885116342089;-0.027651981249495878;-0.18453146391417946
30798.487309;0.0003116905551359818;0.0013342241884616848;-57.264651198351785;-0.9785391568827909;-0.027665621438564138;-0.18496577556356544
30838.426336;0.00028514948157757437;0.0013480536511768727;-57.215759310757626;-0.9789551928335556;-0.027098857553704735;-0.18141715950750137
30878.417156;0.00030155755758562653;0.0013223223365830834;-57.35306506302174;-0.9786562312651447;-0.027348055675999378;-0.1840066266353964
30918.459835;0.0002815036351625407;0.00134303604685122;-57.25151958766485;-0.9784473002262363;-0.027293785418040572;-0.18587314939815217
30958.554441;0.0003290329845200216;0.0013157912830172552;-57.3528382196768;-0.9786107230984384;-0.026977238220366385;-0.1845015039741997
30998.701041;0.0003164891754945014;0.0013199509790572923;-57.34607592589926;-0.9782183412652518;-0.026913879498728192;-0.18799771827758588
31038.899703;0.00029025536114078606;0.0012959465844695314;-57.53568950729655;-0.9788659181544549;-0.02678461614091177;-0.18228537675485237
31079.150493;0.0002873613631251978;0.001319033030898975;-57.39350409544076;-0.9785458738087195;-0.02678618811890456;-0.18512322199879844
31119.453481;0.0002917221207479227;0.0013069196510826402;-57.463856149072036;-0.978645159511264;-0.02679230820897896;-0.18424114867497993
31159.808732;0.00027582652883525923;0.0012900425925419048;-57.593783342631404;-0.9786192046135432;-0.026952486187785785;-0.1844323305409964
31200.216316;0.00027920214295230303;0.0012701317416800588;-57.71807988895553;-0.9783715173848285;-0.027096412833414296;-0.18659406168377077
31240.6763;0.00029553859016967065;0.001289817190223993;-57.567209369981555;-0.978853731635815;-0.026513064441327148;-0.1824589849106963
31281.188751;0.0002989123536975176;0.0012504995929696911;-57.81701444940049;-0.9786511876818013;-0.02667433062291187;-0.1842162679704129
31321.753739;0.0002915644901902724;0.001262628955900254;-57.748867812821075;-0.978806858121526;-0.026671362332204903;-0.18283648803814276
31362.37133;0.00028526435068562195;0.0012687840818863191;-57.71807907139216;-0.9784413395169672;-0.026521647532402912;-0.18611438264829389
31403.041594;0.000277574659257654;0.0012654224179752072;-57.751196439751304;-0.9787323252926693;-0.026488223922703783;-0.18354152949332628
31443.764599;0.000248645392610082;0.0012669461534423358;-57.78070369615801;-0.978816797467889;-0.026644855197650318;-0.18275475409449743
31484.540412;0.0002824579693418304;0.0012718233139960612;-57.70237027057017;-0.978503376488267;-0.02675232889052346;-0.18550838402498487
31525.369103;0.0002710294118402204;0.0012916037751276776;-57.59027332876511;-0.9787204801482126;-0.026723531247521193;-0.18358984757688152
31566.25074;0.0002941373607446891;0.0012618053392859786;-57.75034799941714;-0.9790337719336767;-0.026343736341813386;-0.18090323248697815
31607.185392;0.00027867149657353324;0.0012436674838812627;-57.89315945392575;-0.9783733462774064;-0.026256697618899906;-0.186780953352925
31648.173127;0.000243212897457318;0.0012333872787462325;-58.0123388779407;-0.9787207076730026;-0.026558000309372845;-0.18362778760286236
31689.214014;0.00026046426758401437;0.0012402436037453025;-57.94242065529923;-0.9788160198202283;-0.025953602025820272;-0.1829263441372706
31730.308123;0.0002656715669973515;0.0012420354982861754;-57.923027518303286;-0.9791629990018531;-0.026403023937836896;-0.17974349256643685
31771.455522;0.00026444750762607514;0.001206150000421689;-58.16806966933064;-0.9787311311032012;-0.025580928995541645;-0.18376615198701127
31812.65628;0.00026083113201287215;0.0011997785902375469;-58.217422340845914;-0.9788320610105288;-0.025668024296034975;-0.18285087407293538
31853.910467;0.00028482072128223156;0.0012140464885115542;-58.08260747807405;-0.9786698512063354;-0.025882026613459466;-0.18423942254348585
31895.218152;0.00027297517378570377;0.001223180532842521;-58.03910610258575;-0.9787145887919998;-0.026483220229134498;-0.18370002147824455
31936.579403;0.00027595367571168756;0.001196820568940627;-58.21446075868856;-0.9785387762377397;-0.025606992736117714;-0.18546618792068376
31977.994292;0.0002607164381753986;0.0011867659188240563;-58.30799961917013;-0.9784142684376389;-0.02621246955181251;-0.18642844034004982
32019.462887;0.0002683457143001052;0.001216383158127915;-58.09220954083371;-0.978480629075864;-0.02620514941614339;-0.18584150435202745
32060.985257;0.00023537533349004186;0.0011839464505334159;-58.365014781305874;-0.9785783002014782;-0.025711318195413932;-0.18509134132857175
32102.561473;0.0002520481422359434;0.0011732511585338386;-58.41623469862416;-0.9787850466645466;-0.025571977369402567;-0.18329008477550957
32144.191605;0.000250843190536158;0.0011584008002058662;-58.52380950719714;-0.978694982602528;-0.025532585978718374;-0.184097939948013
32185.875722;0.00025142898161126785;0.0011484412969453635;-58.59449866588398;-0.9783503017055232;-0.02569927963547185;-0.18711670810873685
32227.613894;0.0002789103831733963;0.0011621764842102127;-58.451364213536216;-0.9786317258354199;-0.025778270953820268;-0.18460185201396329
32269.406192;0.00024769660731545465;0.0011619690870685751;-58.503111890372004;-0.9786248830679275;-0.02556594694258606;-0.184711945307941
32311.252686;0.00024734342030129666;0.0011433976166013886;-58.637434953998806;-0.9788186307604131;-0.02584452181232511;-0.18292878516041922
32353.153445;0.00027141613040526153;0.0011438073837088257;-58.59503883923348;-0.9787628977062796;-0.02534585933689421;-0.18353866657444404
32395.10854;0.00025247377376719763;0.0011590716544092312;-58.5164722692584;-0.9786161045924091;-0.025253429207174074;-0.18486178002724607
32437.118043;0.00024263782489091385;0.0011366334375352348;-58.6940615561344;-0.9785931926971282;-0.025110335748886208;-0.18509766694183863
32479.182022;0.00021121487396573286;0.0011450072567595305;-58.67851351273653;-0.9786104811202423;-0.025059779787253267;-0.18495581372552722
32521.30055;0.00023605464715978735;0.0011260124361056945;-58.78234775309763;-0.9785173208270048;-0.02536206613414236;-0.18571309044608633
32563.473696;0.00021405243009304853;0.001111392178008442;-58.924471354855974;-0.9787029485880748;-0.025399514793340877;-0.18405799932371675
32605.701532;0.00022721719236512677;0.0011172505534823042;-58.86097923745082;-0.9787306292646542;-0.02530063213720253;-0.18383521906054592
32647.984129;0.00024568911420364556;0.0011198109547750918;-58.81292368870717;-0.9787270915488184;-0.025093933834515383;-0.18391378891131463
32690.321556;0.00022931530562109715;0.0011358965339626458;-58.71973646146476;-0.9787876695816152;-0.025148471032665518;-0.1833641348226758
32732.713887;0.00022570748021455035;0.0010983065612082397;-59.00588314967337;-0.9786368290931681;-0.02491627784013648;-0.1847546120234021
32775.161191;0.0002540296644997932;0.0011005941226996465;-58.94204298874199;-0.9786545677045257;-0.024850059766403775;-0.18461220976140486
32817.66354;0.00021057323484985715;0.0011088937350646792;-58.948352071471774;-0.9786941593357255;-0.025221127168403308;-0.18417686681729203
32860.221005;0.00022828385783793068;0.0011089764826435191;-58.92131501974282;-0.9784049692458979;-0.02481627074082681;-0.18683394354572408
32902.833659;0.00021145983116748054;0.0010759373119660662;-59.19966795213713;-0.9783855111490076;-0.025330613783719067;-0.18688963197343253
32945.501571;0.0002282862408250992;0.0010829986699319705;-59.11863653621274;-0.9789651891046313;-0.024783219819068336;-0.18187257672524662
32988.224815;0.00022538333835598126;0.001089971329990332;-59.069864809242475;-0.9786718184882776;-0.024746936488268312;-0.1844823794986693
33031.003462;0.00022659673769828524;0.0010764760670181489;-59.171619416895055;-0.9782976476492792;-0.02431010135478494;-0.1878989077953605
33073.837584;0.00021339715466759746;0.0010812422173953622;-59.15558471375509;-0.9787680006766858;-0.024788901546287847;-0.1836199145797883
33116.727252;0.00021920043739361407;0.0010432651601257202;-59.44449274905148;-0.9786832180477352;-0.024926970690472894;-0.1843407483783871
33159.672539;0.00022617037419649162;0.0010656885720958253;-59.25605932963688;-0.978478035690639;-0.024632744725546035;-0.1862268695707056
33202.673517;0.00023092263104868593;0.0010499194978539697;-59.37171341333729;-0.9786712463458854;-0.024765997500255484;-0.18448317753436005
33245.730258;0.00020773456210315642;0.0010413048060228822;-59.47895256512251;-0.9787629931554189;-0.024192533106785218;-0.18379666827168556
33288.842834;0.00021355971836898042;0.00104621365589;-59.430300980962755;-0.9784297191822631;-0.02429034064413598;-0.18673145744665995
33332.011318;0.0002082327622029422;0.0010297329658879146;-59.57144682484633;-0.9789106668347437;-0.024354307333522677;-0.18245148710596276
33375.235782;0.00021821606438534978;0.0010267446669988982;-59.57888220596849;-0.9786750159536418;-0.024146562154310002;-0.18458703734375453
33418.516299;0.00021937514193531092;0.001026374001871596;-59.579882767642864;-0.9786472635151546;-0.02420170632807575;-0.18482111585293542
33461.852941;0.00021712187387503678;0.0010228984648723584;-59.61195837276275;-0.978628734971687;-0.024042533153945424;-0.18502026686156947
33505.245782;0.00021307148807412778;0.0010363921430771507;-59.50972746910274;-0.9788521264415836;-0.024161906282309558;-0.1830128952941678
33548.694894;0.00017817969336352967;0.0010153118578765691;-59.73627665932284;-0.9789559290028282;-0.02433884559556262;-0.18205354257463685
33592.200351;0.00023331547862315573;0.0009970947350257317;-59.793760556055716;-0.9785446085423305;-0.024138342353384006;-0.18574559481251518
33635.762224;0.00018241462686894612;0.0010392768536516992;-59.5335990981968;-0.9785589496104026;-0.024032138432415126;-0.18564156532849044
33679.380588;0.00023931353193683047;0.0010088318838347746;-59.68586390334715;-0.9785246107059172;-0.024103125773961384;-0.18593069712669252
33723.055516;0.0002151968092077432;0.000998464047581236;-59.81615719161773;-0.978953944114702;-0.023862221122138552;-0.1821751898551891
33766.78708;0.00023623881980740018;0.001006929155141031;-59.70731872288059;-0.9784263254033772;-0.024059046172955623;-0.1868122681121451
33810.575355;0.00020233860700394072;0.001001815509118742;-59.81060278378721;-0.9787329962531639;-0.0234267823541192;-0.18422793553506453
33854.420414;0.00020747648720038827;0.0010032254462672106;-59.790143340122974;-0.9786893666031354;-0.023583026568048764;-0.1845816352043444
33898.322331;0.00019604078158826462;0.0010048428906978073;-59.795801980285106;-0.9787477285674334;-0.024035893968463336;-0.1839662780636285
33942.281179;0.00022139913591196408;0.0010135845597792554;-59.68037915971314;-0.9787455261009231;-0.023462631107218506;-0.18410918589244607
33986.297032;0.00021168217521609208;0.0009739475139067626;-60.0288323136656;-0.9787229380938194;-0.02387149464718247;-0.1842218378919909
34030.369964;0.00019631492628448833;0.0009758112103706685;-60.04037203986953;-0.9788344735039609;-0.023136660395125422;-0.18338912433312762
34074.50005;0.00019010422610763942;0.0009542663387176393;-60.23758327460649;-0.9787922645201147;-0.02356018214275153;-0.18367387102296734
34118.687362;0.0002098486094321416;0.0010089446714978704;-59.738731158962025;-0.9788297070458011;-0.02373712637726634;-0.18330388835410358
34162.931977;0.00021349197780462344;0.00099245336539606;-59.86934090050251;-0.978618703669543;-0.023492906604630475;-0.18522765660779636
34207.233967;0.0002507067972809817;0.0009639905053753326;-60.0343072081517;-0.979131930444855;-0.023443265438212048;-0.18068679322499187
34251.593407;0.00020604971817282474;0.0009668240660774262;-60.10014203525274;-0.9786546043805626;-0.023230626235533684;-0.18496473998644686
34296.010371;0.00018257850894223257;0.0009649655403935639;-60.15700737139017;-0.9787265412492239;-0.023325554801666103;-0.18430663317211582
34340.484935;0.00019500261151386705;0.0009451984879303566;-60.30851549964096;-0.9787510472295998;-0.023256339521976293;-0.18410388524598037
34385.017173;0.00019569521101026359;0.0009394061873882238;-60.35843839223796;-0.9788583701891066;-0.022805368503735417;-0.18324614191931515
34429.60716;0.00016945855097127497;0.0009454597588610336;-60.3498167482881;-0.978806147161729;-0.02277662855522486;-0.1837152385542842
34474.254971;0.0001843057690472329;0.0009425381222217985;-60.351057883821575;-0.9786456614396448;-0.02303539559693747;-0.18508500284264304
34518.96068;0.00015859251131971724;0.000931737838795721;-60.49008993595939;-0.978695134655181;-0.023282839586444663;-0.18459422477348153
34563.724362;0.00020755046908558077;0.000942283115607548;-60.310621364784325;-0.9788197196711275;-0.023137988078585584;-0.18351969505312646
34608.546094;0.0001774070466352342;0.0009419848726044716;-60.3677487266265;-0.9786294270291893;-0.02308161747121934;-0.185219350581599
34653.42595;0.00018740334138260333;0.0009217205024854567;-60.53209521314896;-0.9782033269141528;-0.022928481216864787;-0.1890319104106461
34698.364005;0.0002065276938740473;0.0009090000894558088;-60.610127838803585;-0.9793182623905078;-0.022671372969307806;-0.17919604309341836
34743.360335;0.0001721169877634229;0.0009121969632994637;-60.64630018456562;-0.9787078846550241;-0.022897462488671003;-0.18456177896386847
34788.415016;0.00017052197020472543;0.0009142731002372975;-60.629974265972166;-0.9786171693046753;-0.022892876969155346;-0.18536741294858175
34833.528123;0.00017150896992084488;0.0009040624995883352;-60.72247702850365;-0.9785494026438373;-0.022599247237927427;-0.1860291306237417
34878.699732;0.00018926082067320072;0.0009014784389759746;-60.71356837183046;-0.978454192631256;-0.022731182757397567;-0.18684671721053783
34923.92992;0.0001739316209219589;0.0009060220511485985;-60.700050373742826;-0.9787565849547194;-0.022574692934949393;-0.18419632070315006
34969.21876;0.0001721120787189698;0.0009079086163906727;-60.68582497507773;-0.9784749326963406;-0.022473611909985165;-0.1867154936036676
35014.566331;0.00016182441458238356;0.0008768231937255096;-60.996295640479886;-0.9788615335730361;-0.022648222375275338;-0.18325044478544683
35059.972708;0.00018285543263638925;0.0009082686907208647;-60.6631629967308;-0.9785809039765752;-0.022394896424265502;-0.18579134590358615
35105.437967;0.00018204057244589964;0.0008796434011577236;-60.93174211656375;-0.9786962848802558;-0.02225465852133283;-0.18479619630476424
35150.962185;0.00018637094156110395;0.000893295897982231;-60.795053388797356;-0.9787957310895661;-0.0221713562784537;-0.18393088372336788
35196.545438;0.00017656994194971745;0.0008818699746347607;-60.92120414519155;-0.9786526581518522;-0.022193827704725607;-0.1851954444297332
35242.187803;0.0001667577809071744;0.0008829546901705205;-60.92902034260436;-0.9789111718306934;-0.02197577231908967;-0.1829461538580775
35287.889356;0.00017452983603098683;0.0008486956704146916;-61.2450754885532;-0.9790072016571786;-0.022492179471299455;-0.18199055236797823
35333.650174;0.0001636174043801341;0.0008747626741267478;-61.012855711368;-0.9783408354092424;-0.022245827961608344;-0.18795151978513142
35379.470334;0.00015241960229097425;0.000864687241132205;-61.12993075782272;-0.9787135794254185;-0.021779262070054952;-0.18473765154748517
35425.349913;0.000164897038174308;0.000849532811433581;-61.25577891226704;-0.9789035301404845;-0.021880354888689606;-0.1830328806801611
35471.288988;0.00018322380430496238;0.0008406705677504048;-61.30593443890446;-0.9784811711674226;-0.021849298715917027;-0.18678559910611192
35517.287636;0.00017494934736603576;0.0008261997066043874;-61.46780609727246;-0.9786240766614415;-0.02203141084903472;-0.1854815446864362
35563.345935;0.0001683782462225207;0.000856055516826774;-61.185113294937814;-0.9785258679466164;-0.02202089324232719;-0.18635490987711312
35609.463961;0.00015486423336868757;0.0008471382572082962;-61.29814960764576;-0.9785744605182267;-0.022155271553001142;-0.18589689801473183
35655.641793;0.0001831299932734348;0.000823102731172677;-61.481092039565404;-0.9789721647367459;-0.0216642184643703;-0.18246683341975528
35701.879507;0.00015696544067132673;0.0008417063869737074;-61.34832164806667;-0.9788122261083192;-0.02184079485315467;-0.18385049827515765
35748.177181;0.00016288598063832926;0.0008372426328837121;-61.38162782389304;-0.9786119803040865;-0.02188035163546314;-0.18561891936449398
35794.534894;0.00016086342825437063;0.0008131552295741244;-61.629810185674884;-0.9788048819620737;-0.021747710897190575;-0.18393402067066322
35840.952723;0.0001703721535367058;0.0008314729421155001;-61.424420159991314;-0.9789008644501128;-0.021688214271387257;-0.18309444318373172
35887.430745;0.00015329212702962843;0.0008459192769307819;-61.31309784271157;-0.9791213561091616;-0.0218987120910111;-0.18109763433188714
35933.96904;0.00015750557604581806;0.000823874639002236;-61.52688102367609;-0.9787432204155331;-0.021668289267111413;-0.18449657594787194
35980.567685;0.00018133589470359664;0.0008164982973731027;-61.551798879723194;-0.9784490626154794;-0.02142647386099438;-0.18715345259720834
36027.226758;0.00016533436580300648;0.0008059448316782823;-61.694866983874164;-0.9787861710860172;-0.021432574910716398;-0.18416163695481025
36073.946338;0.00016007852834181322;0.0007957043731202249;-61.81265801145105;-0.9785590628730856;-0.021859119823978906;-0.18609258759480565
36120.726503;0.0001536128180797213;0.0008437457598101268;-61.33415076139417;-0.9789254963207147;-0.021473958071698596;-0.18291788203410683
36167.567333;0.00017082959020268393;0.0008004505983439196;-61.739874878412465;-0.9787437911959388;-0.021285368335237646;-0.18456604565110502
36214.468904;0.00013507602093850262;0.0008367848779343108;-61.43600752836541;-0.9789839697904457;-0.021429463669124547;-0.1824079650300334
36261.431297;0.00016896255373040703;0.0007947754891419515;-61.8031367691424;-0.9791558128092669;-0.021342964055313416;-0.18090092862092566
36308.45459;0.00013818458444328195;0.0007857404594815661;-61.962131580820525;-0.9787775237963887;-0.020942827365983952;-0.18433237485152043
36355.538863;0.00017582764532487734;0.0007783936135611751;-61.95988776073432;-0.9787706188043919;-0.02107336115172667;-0.18436877142376687
36402.684193;0.00015409452363510394;0.000772688589935868;-62.07053343228914;-0.9785054188077035;-0.020903169376848076;-0.18675384924400587
36449.890661;0.00014443916563353085;0.0007802110481906762;-62.0094083195042;-0.9786600422330729;-0.021511595733080847;-0.1852650781479827
36497.158345;0.00014542460420564573;0.0007509906777522478;-62.32743690934293;-0.9788616887608398;-0.020795045539927292;-0.18361379453667737
36544.487326;0.00016911469497846564;0.0007883493572545388;-61.8702351546439;-0.9791451498900868;-0.020763235662761725;-0.18110599764344013
36591.877682;0.00013583558011387656;0.0007745936464849471;-62.08697778284424;-0.9789362178544284;-0.021090690782017085;-0.18289669344241194
36639.329493;0.00014164447951254958;0.0007853757027937285;-61.95943648498983;-0.9786434807612129;-0.020929855028408557;-0.18552390156992685
36686.842839;0.0001627427486115141;0.0007689696783839344;-62.09152399366297;-0.9787582553730694;-0.02084282246945241;-0.18452222637650897
36734.417799;0.00014372245453389164;0.0007665452477843473;-62.15919481176404;-0.9786667720937834;-0.02073078005337447;-0.18535486672822954
36782.054454;0.00017930552239895812;0.0007869669041577727;-61.861073261488706;-0.9787256584292973;-0.020856247065996415;-0.18480884145483606
36829.752884;0.0001361122557020149;0.0007452817441480722;-62.411097288080214;-0.97837741880978;-0.020542962879288813;-0.18795732520852063
36877.513168;0.00013399943000907177;0.0007603525238376644;-62.24686846756036;-0.9789997179544057;-0.021079833079768344;-0.18233562420657867
36925.335387;0.0001550409171577689;0.0007509969475932693;-62.3059748757767;-0.9788245546118068;-0.020569935521900683;-0.18398535039488373
36973.219622;0.00014345830707721883;0.0007532313852575236;-62.3066861288735;-0.9788458219424986;-0.020748046506042207;-0.18376337175516544
37021.165951;0.00011622438966333547;0.0007632877774523812;-62.246689736955084;-0.9785080504116772;-0.020650708590602758;-0.18677806255800264
37069.174457;0.00014266299246726874;0.0007317046350618577;-62.55124902939478;-0.9788476833553167;-0.020554273453390313;-0.1837831218194757
37117.24522;0.00013544835572293254;0.0007394746983339996;-62.47821601088226;-0.9790547974909289;-0.02050683340493595;-0.18195510253195007
37165.37832;0.00013175003744486102;0.0007650102718984701;-62.19971745809573;-0.9788339094731442;-0.02036646513383054;-0.18394011303448463
37213.573838;0.00013683880356816393;0.0007499183308347805;-62.35747359970511;-0.9788540210442976;-0.020557803522562722;-0.18372625123498615
37261.831856;0.00012932361130934628;0.0007295330365467577;-62.60472710714253;-0.9788611194992782;-0.02021084174211235;-0.18372737667990688
37310.152454;0.00014944603862277283;0.000746532093810062;-62.36838441291614;-0.9788430805363298;-0.020358238788351607;-0.18386028513594974
37358.535713;0.00014237585347478076;0.0007287005899217793;-62.58631360639469;-0.9786156795038446;-0.020235772059660723;-0.18590005378041208
37406.981715;0.0001278717877739193;0.0007452571585564923;-62.42786666532217;-0.9786532168437112;-0.01995787993318477;-0.18561765918025883
37455.490541;0.0001465975532109957;0.0007206848629985356;-62.66901072895518;-0.9786234662124411;-0.020311430741414997;-0.1858170656870806
37504.062273;0.000150772322220344;0.0007498818197021633;-62.32803277513146;-0.9788455871126254;-0.019897019870296954;-0.18392217289623466
37552.696992;0.0001419349231120262;0.0007393334880641112;-62.46601169313297;-0.97920525592172;-0.020031522888147215;-0.1807082025466679
37601.394779;0.00014484986698419086;0.0007399122975201049;-62.45306436508323;-0.9788093102287894;-0.020291569457539755;-0.18417210552139265
37650.155717;0.00012365074205669604;0.0007392980762691891;-62.503787246565274;-0.9789362395676688;-0.019697012340913443;-0.18315400172547003
37698.979888;0.00014447124482579475;0.0007200905378760468;-62.680871872807195;-0.9788329726090693;-0.019735790240227764;-0.18406301620179646
37747.867373;0.00014166406020096537;0.0006949231532714436;-62.984433301417575;-0.9788087559386692;-0.019905967157489057;-0.1842472556874401
37796.818255;0.00013699427481426462;0.0006992805073742669;-62.94340950763818;-0.9788940278492967;-0.0196611743938606;-0.1835347838926246
37845.832615;0.00013209289787354499;0.0007134475920752965;-62.78637920057844;-0.978842623285375;-0.019513301112970775;-0.1840169800507763
37894.910537;0.0001052011211845689;0.0007011270117226429;-62.98737455985459;-0.9787342677372564;-0.019399513224860315;-0.1849982250646372
37944.052102;0.00014798839529840492;0.0007067794720303319;-62.82797499847196;-0.9787567192152781;-0.01963967540913181;-0.18475656925752978
37993.257393;0.00013362904969624242;0.0006862034119466131;-63.10929361667681;-0.9786098949643827;-0.019652927343440235;-0.186056760870139
38042.526493;0.0001116106678105566;0.0007142644169127518;-62.8180516723928;-0.9785569455570822;-0.019547365419686567;-0.1865453094938041
38091.859484;0.00012734057088062262;0.0006855374046418594;-63.132054528505634;-0.9788063474282583;-0.019335883482304216;-0.1843699886582971
38141.256449;0.0001156736692902203;0.000712751086249464;-62.828335470965875;-0.9783755779100733;-0.019368191654940168;-0.18818629877732904
38190.717472;0.00013128915185401497;0.0006830398249745892;-63.15351870869132;-0.9786586568662979;-0.019192726673663046;-0.18570517702080408
38240.242635;0.00012102592569579686;0.0006530029324490235;-63.55502223991823;-0.9782635304592499;-0.019526656599514518;-0.1891527492221875
