! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/27/2026 2:41:15 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(SWR)
4.48510382593E+04,-1.42458055969E-02,-4.57344299961E+01,-4.57164804274E+01,-4.77755690332E-02,-1.75373926510E+02,-8.52950437689E+01,-8.41335694412E+01,+3.63613106548E+02
4.48752994472E+04,-1.51700744330E-02,-4.58233998576E+01,-4.58109374865E+01,-4.51730730790E-02,-1.75372673676E+02,-8.53841618492E+01,-8.41926821813E+01,+3.84561360289E+02
4.48995737586E+04,-9.77127088973E-03,-4.57637777678E+01,-4.58116754016E+01,-4.43734105807E-02,-1.75380048843E+02,-8.51666102838E+01,-8.41246976314E+01,+3.91491589903E+02
4.49238612006E+04,-1.55399775579E-02,-4.57712732345E+01,-4.57948272629E+01,-4.68427073992E-02,-1.75365801346E+02,-8.49951903150E+01,-8.43793446235E+01,+3.70854340924E+02
4.49481617805E+04,-1.71665285709E-02,-4.58802971143E+01,-4.58852157075E+01,-4.59819172607E-02,-1.75398342279E+02,-8.53919566307E+01,-8.46173555098E+01,+3.77796770586E+02
4.49724755052E+04,-1.52987895043E-02,-4.58353294452E+01,-4.57713378706E+01,-4.21385628507E-02,-1.75376180180E+02,-8.55049983464E+01,-8.46655303591E+01,+4.12254528219E+02
4.49968023819E+04,-1.69631713979E-02,-4.58163919522E+01,-4.58973209422E+01,-4.29267815805E-02,-1.75367316477E+02,-8.48619020704E+01,-8.42626236930E+01,+4.04684767755E+02
4.50211424176E+04,-1.24494544811E-02,-4.58354903657E+01,-4.59327872600E+01,-4.55806676777E-02,-1.75382001020E+02,-8.55087046895E+01,-8.43812226948E+01,+3.81122524670E+02
4.50454956196E+04,-1.44554350825E-02,-4.59320512292E+01,-4.59544835566E+01,-4.67332550078E-02,-1.75391810142E+02,-8.50866544212E+01,-8.42702320141E+01,+3.71722902250E+02
4.50698619949E+04,-1.37262158572E-02,-4.59366367095E+01,-4.58824180697E+01,-4.58010332840E-02,-1.75366981724E+02,-8.49743725039E+01,-8.45482392577E+01,+3.79288812551E+02
4.50942415507E+04,-1.09589739641E-02,-4.59038641446E+01,-4.59702204138E+01,-4.87650613478E-02,-1.75399525410E+02,-8.50851320039E+01,-8.42128668680E+01,+3.56235067200E+02
4.51186342940E+04,-1.52113640317E-02,-4.58986672913E+01,-4.59720469443E+01,-4.22265523225E-02,-1.75403860452E+02,-8.51826945264E+01,-8.42509983136E+01,+4.11395497260E+02
4.51430402321E+04,-1.52406846951E-02,-4.59746705797E+01,-4.59678674359E+01,-4.34716326154E-02,-1.75416708855E+02,-8.51183571368E+01,-8.45085652653E+01,+3.99612678257E+02
4.51674593720E+04,-1.32745967791E-02,-4.60053892918E+01,-4.59683965615E+01,-4.17846866591E-02,-1.75411309455E+02,-8.54766523328E+01,-8.45782044591E+01,+4.15745914758E+02
4.51918917210E+04,-1.27256493508E-02,-4.59490839454E+01,-4.60126803240E+01,-4.39503738798E-02,-1.75438417759E+02,-8.52999989380E+01,-8.44199668553E+01,+3.95259807988E+02
4.52163372860E+04,-1.72141261678E-02,-4.60631776762E+01,-4.60245155820E+01,-4.50353922088E-02,-1.75428043264E+02,-8.48010836283E+01,-8.44116683803E+01,+3.85737024624E+02
4.52407960744E+04,-1.73794055788E-02,-4.60624563636E+01,-4.60583161806E+01,-4.71734593666E-02,-1.75428719149E+02,-8.49078727293E+01,-8.45595666860E+01,+3.68254145648E+02
4.52652680932E+04,-1.20929532555E-02,-4.60826032983E+01,-4.60766085246E+01,-4.52345906099E-02,-1.75444891037E+02,-8.51225862352E+01,-8.49078663212E+01,+3.84038372055E+02
4.52897533497E+04,-1.10118930882E-02,-4.60940660205E+01,-4.60600662802E+01,-4.59278795709E-02,-1.75451518919E+02,-8.56583030247E+01,-8.48868515072E+01,+3.78241275527E+02
4.53142518508E+04,-1.64186615282E-02,-4.60323308988E+01,-4.61348983551E+01,-4.57960069951E-02,-1.75428354066E+02,-8.50437216943E+01,-8.44069451696E+01,+3.79330440772E+02
4.53387636040E+04,-1.53303704584E-02,-4.60884981757E+01,-4.61500352641E+01,-4.16014141184E-02,-1.75441800689E+02,-8.54218377500E+01,-8.44825293248E+01,+4.17577451461E+02
4.53632886162E+04,-1.22813681852E-02,-4.61395663083E+01,-4.61126280740E+01,-4.14037466029E-02,-1.75439598297E+02,-8.57270121656E+01,-8.48037675230E+01,+4.19571019418E+02
4.53878268946E+04,-1.14682682557E-02,-4.60937655665E+01,-4.61656041364E+01,-4.63161365924E-02,-1.75446282303E+02,-8.52414281602E+01,-8.48964236785E+01,+3.75070584821E+02
4.54123784466E+04,-1.45721776302E-02,-4.62226037146E+01,-4.61947807249E+01,-4.60778411113E-02,-1.75433388367E+02,-8.52868431812E+01,-8.47048256343E+01,+3.77010285138E+02
4.54369432791E+04,-1.70050226141E-02,-4.62220603064E+01,-4.62039086639E+01,-4.70839048750E-02,-1.75460272438E+02,-8.50183802216E+01,-8.47401504427E+01,+3.68954568667E+02
4.54615213995E+04,-1.36408507994E-02,-4.62100172268E+01,-4.62245561753E+01,-4.69928434360E-02,-1.75466784349E+02,-8.50206571549E+01,-8.48066564898E+01,+3.69669515181E+02
4.54861128148E+04,-1.26384635310E-02,-4.61812358420E+01,-4.62400393477E+01,-4.58386250529E-02,-1.75449712614E+02,-8.50530771159E+01,-8.52680275981E+01,+3.78977763271E+02
4.55107175324E+04,-1.11174277095E-02,-4.61775775849E+01,-4.62711033176E+01,-4.29423070115E-02,-1.75459736970E+02,-8.50309344811E+01,-8.49816944446E+01,+4.04538457967E+02
4.55353355593E+04,-1.66456055516E-02,-4.62043800743E+01,-4.62914244271E+01,-4.62521738496E-02,-1.75472221670E+02,-8.51544283924E+01,-8.50004586766E+01,+3.75589272436E+02
4.55599669028E+04,-1.96022242073E-02,-4.62392554674E+01,-4.63109658046E+01,-4.61043402522E-02,-1.75507319518E+02,-8.50029777073E+01,-8.49138338504E+01,+3.76793594003E+02
4.55846115701E+04,-1.55224417832E-02,-4.63315302597E+01,-4.63446835132E+01,-4.30691691017E-02,-1.75472135476E+02,-8.50640094495E+01,-8.53180800033E+01,+4.03346877399E+02
4.56092695684E+04,-1.51014903933E-02,-4.62719135465E+01,-4.62761518246E+01,-4.64433377391E-02,-1.75498165781E+02,-8.52550190304E+01,-8.48636373232E+01,+3.74043329150E+02
4.56339409049E+04,-1.40616017210E-02,-4.63267775296E+01,-4.62929906276E+01,-4.84596990892E-02,-1.75501230000E+02,-8.49177486492E+01,-8.49884711923E+01,+3.58479822680E+02
4.56586255868E+04,-1.50610303383E-02,-4.62913224160E+01,-4.63751687011E+01,-4.79486168919E-02,-1.75467874988E+02,-8.52929616508E+01,-8.48362844477E+01,+3.62300823615E+02
4.56833236213E+04,-1.16149977746E-02,-4.63640776776E+01,-4.63660991881E+01,-4.64305137009E-02,-1.75508220805E+02,-8.53766275533E+01,-8.48663557140E+01,+3.74146638864E+02
4.57080350157E+04,-1.04963490078E-02,-4.63175995705E+01,-4.63435702619E+01,-4.83368161339E-02,-1.75510540148E+02,-8.59883914016E+01,-8.50368227419E+01,+3.59391153530E+02
4.57327597772E+04,-1.51819627311E-02,-4.63848848608E+01,-4.63987707996E+01,-5.06197488540E-02,-1.75503459049E+02,-8.47436393492E+01,-8.47105840401E+01,+3.43182825606E+02
4.57574979131E+04,-1.59382633901E-02,-4.64696624598E+01,-4.63639590872E+01,-4.62485714476E-02,-1.75514814908E+02,-8.49803084903E+01,-8.51261620226E+01,+3.75618527764E+02
4.57822494304E+04,-1.32397966197E-02,-4.64286870060E+01,-4.64629772193E+01,-4.15753485037E-02,-1.75517108247E+02,-8.51682149475E+01,-8.46630625565E+01,+4.17839250141E+02
4.58070143366E+04,-1.33770816100E-02,-4.64532757369E+01,-4.64740174125E+01,-4.44327730287E-02,-1.75528315972E+02,-8.57811327521E+01,-8.50676987962E+01,+3.90968557097E+02
4.58317926388E+04,-1.26915673577E-02,-4.64281446609E+01,-4.64527235806E+01,-5.12971212439E-02,-1.75526584848E+02,-8.56617802182E+01,-8.47039186582E+01,+3.38651163001E+02
4.58565843443E+04,-1.47741095787E-02,-4.65081265434E+01,-4.64476368290E+01,-4.31466289324E-02,-1.75483791206E+02,-8.54785101044E+01,-8.47284956163E+01,+4.02622763988E+02
4.58813894603E+04,-1.27526507761E-02,-4.65247958944E+01,-4.65384675655E+01,-4.69027374872E-02,-1.75541500173E+02,-8.54432317406E+01,-8.53675831969E+01,+3.70379692493E+02
4.59062079941E+04,-9.72343507341E-03,-4.64761988793E+01,-4.65868983988E+01,-4.49520874534E-02,-1.75505086689E+02,-8.54997002148E+01,-8.56097577655E+01,+3.86451865390E+02
4.59310399529E+04,-1.70596258009E-02,-4.64701971947E+01,-4.65557268816E+01,-4.17424623943E-02,-1.75509479761E+02,-8.56775187325E+01,-8.50070680764E+01,+4.16166457700E+02
4.59558853441E+04,-1.44561657424E-02,-4.64814839802E+01,-4.65349281180E+01,-4.64575204532E-02,-1.75553996601E+02,-8.52839574870E+01,-8.51976519142E+01,+3.73929140440E+02
4.59807441748E+04,-9.57963428249E-03,-4.65591364807E+01,-4.65354765397E+01,-4.45554943071E-02,-1.75547926272E+02,-8.54539243652E+01,-8.51504115412E+01,+3.89891698848E+02
4.60056164523E+04,-1.31207140802E-02,-4.65564453989E+01,-4.65514406249E+01,-4.72857366285E-02,-1.75519505710E+02,-8.52995486965E+01,-8.52700720467E+01,+3.67379751664E+02
4.60305021840E+04,-1.37605627618E-02,-4.66473894137E+01,-4.65736733605E+01,-4.43084453122E-02,-1.75536520835E+02,-8.57636239750E+01,-8.54002846559E+01,+3.92065594375E+02
4.60554013771E+04,-1.47899890734E-02,-4.65530100276E+01,-4.66732334471E+01,-4.75164945401E-02,-1.75558263321E+02,-8.48839495314E+01,-8.48817448975E+01,+3.65595626692E+02
4.60803140388E+04,-1.33606416366E-02,-4.66675855782E+01,-4.66762122260E+01,-4.65047577855E-02,-1.75558106922E+02,-8.55088082819E+01,-8.52294562101E+01,+3.73549322726E+02
4.61052401765E+04,-1.36972430725E-02,-4.65867601735E+01,-4.66695511536E+01,-4.32597301494E-02,-1.75545900009E+02,-8.55007603549E+01,-8.52977651952E+01,+4.01570123647E+02
4.61301797974E+04,-1.47420037845E-02,-4.66193658747E+01,-4.66860853386E+01,-4.54497670923E-02,-1.75554387772E+02,-8.55362114604E+01,-8.53414809064E+01,+3.82220196586E+02
4.61551329089E+04,-1.06043264047E-02,-4.67103179622E+01,-4.66632859980E+01,-4.64665751595E-02,-1.75569219813E+02,-8.51979660639E+01,-8.55685072290E+01,+3.73856275109E+02
4.61800995182E+04,-8.39369118767E-03,-4.67064411051E+01,-4.66960843939E+01,-4.64859277553E-02,-1.75527234461E+02,-8.54303886792E+01,-8.53695541410E+01,+3.73700635430E+02
4.62050796327E+04,-1.03022877483E-02,-4.67499038348E+01,-4.67455517192E+01,-4.47269776017E-02,-1.75562755738E+02,-8.54758194995E+01,-8.55230230483E+01,+3.88396860098E+02
4.62300732596E+04,-7.41289110432E-03,-4.66419747726E+01,-4.67665424600E+01,-4.51457594311E-02,-1.75587760370E+02,-8.51428394554E+01,-8.50680225276E+01,+3.84794022812E+02
4.62550804063E+04,-1.22116169656E-02,-4.67656668999E+01,-4.67776956486E+01,-4.57069842507E-02,-1.75580948805E+02,-8.56403904411E+01,-8.55038667159E+01,+3.80069253037E+02
4.62801010800E+04,-1.19980481230E-02,-4.67925322309E+01,-4.68377061387E+01,-4.42758748613E-02,-1.75552557869E+02,-8.52850559100E+01,-8.58033567489E+01,+3.92354006470E+02
4.63051352881E+04,-1.17689428853E-02,-4.68267516442E+01,-4.68685874076E+01,-4.65802993494E-02,-1.75590164916E+02,-8.55802416656E+01,-8.54405695970E+01,+3.72943522302E+02
4.63301830380E+04,-1.60524692359E-02,-4.67538230129E+01,-4.68258561865E+01,-4.38864875026E-02,-1.75602629685E+02,-8.53440116554E+01,-8.53384087724E+01,+3.95835192598E+02
4.63552443368E+04,-1.26158300892E-02,-4.68312404423E+01,-4.68754319009E+01,-4.35384575611E-02,-1.75593553941E+02,-8.60115742550E+01,-8.54623791337E+01,+3.98999335814E+02
4.63803191920E+04,-1.24265583831E-02,-4.68708545921E+01,-4.68359158997E+01,-4.54558041535E-02,-1.75603275394E+02,-8.53738248510E+01,-8.51621472260E+01,+3.82169433516E+02
4.64054076110E+04,-1.25762571800E-02,-4.68736043269E+01,-4.68573361832E+01,-4.46695099604E-02,-1.75585845331E+02,-8.59067923235E+01,-8.53210324944E+01,+3.88896533206E+02
4.64305096009E+04,-1.73714448269E-02,-4.69102385226E+01,-4.69006920705E+01,-4.28878216365E-02,-1.75607672045E+02,-8.50423439899E+01,-8.53144280992E+01,+4.05052388006E+02
4.64556251692E+04,-1.52914772486E-02,-4.68349154222E+01,-4.68690945258E+01,-4.68762723265E-02,-1.75627039679E+02,-8.55311243198E+01,-8.53542686772E+01,+3.70588798507E+02
4.64807543233E+04,-6.64868833549E-03,-4.68801146267E+01,-4.68122275234E+01,-4.87784104726E-02,-1.75597923210E+02,-8.54590765496E+01,-8.57121179503E+01,+3.56137577320E+02
4.65058970704E+04,-1.02578651241E-02,-4.69729342419E+01,-4.69253483314E+01,-4.55166242072E-02,-1.75628536889E+02,-8.55266989272E+01,-8.55932861531E+01,+3.81658774835E+02
4.65310534179E+04,-1.21797054261E-02,-4.68956296070E+01,-4.70056353164E+01,-4.57253778144E-02,-1.75602286707E+02,-8.56331778456E+01,-8.51937296488E+01,+3.79916366477E+02
4.65562233732E+04,-8.80357089401E-03,-4.69920688729E+01,-4.69827574091E+01,-4.59196026948E-02,-1.75610043225E+02,-8.52383031439E+01,-8.56427968045E+01,+3.78309452109E+02
4.65814069436E+04,-1.36674690755E-02,-4.69662898854E+01,-4.69409381055E+01,-4.53336932363E-02,-1.75627088107E+02,-8.56584669472E+01,-8.53837670990E+01,+3.83198841093E+02
4.66066041366E+04,-1.49413838021E-02,-4.69921712208E+01,-4.70056444384E+01,-4.49227104600E-02,-1.75626707500E+02,-8.55784541720E+01,-8.51959941275E+01,+3.86704582627E+02
4.66318149594E+04,-1.11910228416E-02,-4.70096791529E+01,-4.70285928851E+01,-4.63736081384E-02,-1.75628621655E+02,-8.53201030248E+01,-8.54716010681E+01,+3.74605756117E+02
4.66570394194E+04,-1.54747465555E-02,-4.70705820240E+01,-4.70355411665E+01,-4.35024043767E-02,-1.75626641408E+02,-8.61019745623E+01,-8.53920968822E+01,+3.99330010327E+02
4.66822775241E+04,-1.39438945015E-02,-4.69659422370E+01,-4.70756374657E+01,-4.81621422570E-02,-1.75610019326E+02,-8.58561956839E+01,-8.52431110885E+01,+3.60694582318E+02
4.67075292807E+04,-9.57799822771E-03,-4.69641377009E+01,-4.70109153198E+01,-4.69197353485E-02,-1.75618783951E+02,-8.49892923742E+01,-8.55703874087E+01,+3.70245513731E+02
4.67327946968E+04,-1.67941433046E-02,-4.70555267242E+01,-4.71019749285E+01,-4.61889632736E-02,-1.75636801625E+02,-8.57321530672E+01,-8.54821679778E+01,+3.76103271895E+02
4.67580737796E+04,-1.30413465664E-02,-4.71295467138E+01,-4.71740736322E+01,-4.51888512907E-02,-1.75660070699E+02,-8.53081860202E+01,-8.49970442920E+01,+3.84427086834E+02
4.67833665366E+04,-1.27428511263E-02,-4.71589173526E+01,-4.71194867879E+01,-4.84409232205E-02,-1.75637862613E+02,-8.53948899232E+01,-8.52537602316E+01,+3.58618769973E+02
4.68086729752E+04,-1.36213029904E-02,-4.71396027855E+01,-4.71171570958E+01,-4.57932025275E-02,-1.75666371104E+02,-8.60033253844E+01,-8.53192618740E+01,+3.79353671621E+02
4.68339931027E+04,-1.33130260866E-02,-4.70876870286E+01,-4.71344196498E+01,-4.28408722878E-02,-1.75670640046E+02,-8.51925239985E+01,-8.58879174883E+01,+4.05496283463E+02
4.68593269266E+04,-1.18748172611E-02,-4.72453345026E+01,-4.71743920408E+01,-4.26061561549E-02,-1.75686959165E+02,-8.54255989711E+01,-8.55099744726E+01,+4.07730142213E+02
4.68846744543E+04,-1.27539877754E-02,-4.71360611880E+01,-4.71600769681E+01,-4.23629143922E-02,-1.75670761568E+02,-8.54764520726E+01,-8.52747977222E+01,+4.10071260696E+02
4.69100356931E+04,-1.17019496459E-02,-4.71987349045E+01,-4.72001123998E+01,-4.61636410516E-02,-1.75691182971E+02,-8.56785171158E+01,-8.58505069111E+01,+3.76309575502E+02
4.69354106506E+04,-1.08317048831E-02,-4.71871092306E+01,-4.72759307012E+01,-4.50126605049E-02,-1.75651206197E+02,-8.54338709160E+01,-8.54840233486E+01,+3.85931823608E+02
4.69607993341E+04,-1.28713216728E-02,-4.73101488370E+01,-4.71794761226E+01,-4.53675069516E-02,-1.75672919137E+02,-8.51939618040E+01,-8.52994700519E+01,+3.82913233210E+02
4.69862017510E+04,-1.51188744345E-02,-4.72876623037E+01,-4.71712496668E+01,-4.59361895026E-02,-1.75684649041E+02,-8.53254269134E+01,-8.55172845927E+01,+3.78172851381E+02
4.70116179089E+04,-1.37184935698E-02,-4.71718186029E+01,-4.72550379546E+01,-4.74844759714E-02,-1.75693583999E+02,-8.55766751197E+01,-8.52033397487E+01,+3.65842144950E+02
4.70370478150E+04,-1.34869811327E-02,-4.73050702288E+01,-4.73199604391E+01,-4.33279138461E-02,-1.75679205960E+02,-8.46238321732E+01,-8.56660684582E+01,+4.00938188716E+02
4.70624914769E+04,-1.35034966127E-02,-4.72807336363E+01,-4.73638477614E+01,-4.64642714680E-02,-1.75683172656E+02,-8.56967933923E+01,-8.56318219605E+01,+3.73874810757E+02
4.70879489020E+04,-9.68904947170E-03,-4.73251999106E+01,-4.72976129017E+01,-4.30398947313E-02,-1.75665806778E+02,-8.60554091095E+01,-8.54236176031E+01,+4.03621220020E+02
4.71134200977E+04,-1.68674656576E-02,-4.73753321073E+01,-4.73922836950E+01,-4.47082550697E-02,-1.75715691900E+02,-8.56595301457E+01,-8.56995868824E+01,+3.88559508819E+02
4.71389050715E+04,-1.31949377970E-02,-4.73088432596E+01,-4.73183099497E+01,-4.23676888622E-02,-1.75704747256E+02,-8.57059118199E+01,-8.56043963929E+01,+4.10025049416E+02
4.71644038309E+04,-1.12614333999E-02,-4.72439018283E+01,-4.73791350538E+01,-4.21511048537E-02,-1.75709069076E+02,-8.56875095136E+01,-8.57031896942E+01,+4.12131862935E+02
4.71899163832E+04,-1.43234112563E-02,-4.73611193498E+01,-4.73871607321E+01,-4.54617425178E-02,-1.75711276975E+02,-8.54285471780E+01,-8.54575779981E+01,+3.82119513499E+02
4.72154427361E+04,-1.47183911641E-02,-4.72864624939E+01,-4.73751013527E+01,-4.44093864238E-02,-1.75703582906E+02,-8.52013664397E+01,-8.58282414493E+01,+3.91174445717E+02
4.72409828968E+04,-1.22804445580E-02,-4.74913389384E+01,-4.74472968293E+01,-4.66093453794E-02,-1.75720834135E+02,-8.51141596936E+01,-8.52826913769E+01,+3.72711112327E+02
4.72665368729E+04,-1.34521614440E-02,-4.74305647718E+01,-4.74464389469E+01,-4.37524656772E-02,-1.75704611376E+02,-8.61931319595E+01,-8.54649138814E+01,+3.97047703228E+02
4.72921046719E+04,-1.18062589991E-02,-4.75359101784E+01,-4.74930317668E+01,-4.62286348197E-02,-1.75710453410E+02,-8.54169041701E+01,-8.59634443146E+01,+3.75780516789E+02
4.73176863012E+04,-1.15759903462E-02,-4.73080245998E+01,-4.74806020452E+01,-4.22313426064E-02,-1.75714708121E+02,-8.51962881897E+01,-8.53336305443E+01,+4.11348833020E+02
4.73432817683E+04,-9.83596467258E-03,-4.74096501571E+01,-4.74902317006E+01,-4.66664672444E-02,-1.75724295567E+02,-8.57803640779E+01,-8.58668301526E+01,+3.72254899271E+02
4.73688910808E+04,-8.88688708900E-03,-4.74950532697E+01,-4.75263860464E+01,-4.27713723235E-02,-1.75742212288E+02,-8.57776321108E+01,-8.59081776242E+01,+4.06155178923E+02
4.73945142460E+04,-1.76020709247E-02,-4.75007964788E+01,-4.75273444977E+01,-4.90449996693E-02,-1.75743720810E+02,-8.56511940962E+01,-8.58446338633E+01,+3.54201764682E+02
4.74201512716E+04,-9.04069913614E-03,-4.75033612900E+01,-4.75459771553E+01,-4.33806859810E-02,-1.75732136637E+02,-8.53201578426E+01,-8.57358150597E+01,+4.00450453773E+02
4.74458021649E+04,-1.07158542789E-02,-4.75187780203E+01,-4.75668578359E+01,-4.56315605519E-02,-1.75742804329E+02,-8.61444655033E+01,-8.57460908553E+01,+3.80697460715E+02
4.74714669335E+04,-1.35246528774E-02,-4.75633086051E+01,-4.75736310823E+01,-4.72996655586E-02,-1.75741521412E+02,-8.57910905169E+01,-8.55664262054E+01,+3.67271565242E+02
4.74971455850E+04,-1.42034668884E-02,-4.75651474969E+01,-4.76336233391E+01,-4.22202689236E-02,-1.75744161698E+02,-8.52048803466E+01,-8.57831706020E+01,+4.11456722635E+02
4.75228381267E+04,-1.52142153609E-02,-4.75782825295E+01,-4.76119684913E+01,-4.32054385836E-02,-1.75759707140E+02,-8.60487260629E+01,-8.60847272606E+01,+4.02074730970E+02
4.75485445662E+04,-1.13063557200E-02,-4.75880160519E+01,-4.76078470300E+01,-4.66563880873E-02,-1.75772167286E+02,-8.56993465213E+01,-8.54025721305E+01,+3.72335316931E+02
4.75742649111E+04,-1.63520506631E-02,-4.76129742296E+01,-4.76501304149E+01,-4.31460618539E-02,-1.75763206604E+02,-8.52714370031E+01,-8.55960600376E+01,+4.02628055728E+02
4.75999991688E+04,-1.22088942885E-02,-4.76482710095E+01,-4.76487539729E+01,-4.41956868369E-02,-1.75753763000E+02,-8.59166263366E+01,-8.61307635354E+01,+3.93065884908E+02
4.76257473469E+04,-9.72775500934E-03,-4.75951442759E+01,-4.76850116780E+01,-4.90269496618E-02,-1.75783669472E+02,-8.58874584773E+01,-8.57022068218E+01,+3.54332168685E+02
4.76515094530E+04,-1.47948782540E-02,-4.77099888955E+01,-4.76838326614E+01,-4.76476644728E-02,-1.75773793112E+02,-8.59516746725E+01,-8.56204881205E+01,+3.64589178322E+02
4.76772854944E+04,-1.22027095203E-02,-4.77479422068E+01,-4.77996628375E+01,-4.45687049076E-02,-1.75770515102E+02,-8.60519571147E+01,-8.56347916964E+01,+3.89776131638E+02
4.77030754789E+04,-1.41287838086E-02,-4.77217654835E+01,-4.78164639965E+01,-4.31722832763E-02,-1.75772441576E+02,-8.54532737825E+01,-8.55391809703E+01,+4.02383513719E+02
4.77288794139E+04,-1.46120254154E-02,-4.77797564378E+01,-4.76908966311E+01,-4.54023783508E-02,-1.75779045523E+02,-8.56474664513E+01,-8.54788435284E+01,+3.82619137174E+02
4.77546973069E+04,-1.14887296473E-02,-4.77213935783E+01,-4.77765579672E+01,-4.71966380027E-02,-1.75782679256E+02,-8.57492469823E+01,-8.52767503673E+01,+3.68073294061E+02
4.77805291656E+04,-1.27270135828E-02,-4.76689817130E+01,-4.78038946317E+01,-4.34812427178E-02,-1.75777251930E+02,-8.61388174747E+01,-8.60231497684E+01,+3.99524357352E+02
4.78063749975E+04,-1.18703181438E-02,-4.76980307935E+01,-4.78255555603E+01,-4.52838823872E-02,-1.75802237829E+02,-8.53152803481E+01,-8.57689126493E+01,+3.83620345877E+02
4.78322348101E+04,-1.31306949128E-02,-4.77427594093E+01,-4.78181577136E+01,-4.27920766677E-02,-1.75778043123E+02,-8.50615071893E+01,-8.58380852104E+01,+4.05958667248E+02
4.78581086110E+04,-1.16775513454E-02,-4.78235129455E+01,-4.77714755490E+01,-4.54101718697E-02,-1.75835319181E+02,-8.57571731593E+01,-8.62252746380E+01,+3.82553470479E+02
4.78839964078E+04,-1.18979129867E-02,-4.77615115198E+01,-4.78947049370E+01,-4.44663913059E-02,-1.75813114895E+02,-8.58301025449E+01,-8.60332093280E+01,+3.90672971339E+02
4.79098982080E+04,-1.64834523164E-02,-4.78587944594E+01,-4.78218106028E+01,-4.66106820790E-02,-1.75815386375E+02,-8.59997728154E+01,-8.56063850356E+01,+3.72700423781E+02
4.79358140192E+04,-1.06741537440E-02,-4.78504328523E+01,-4.78749739024E+01,-4.40733048126E-02,-1.75794453160E+02,-8.56514109739E+01,-8.59868238468E+01,+3.94157339056E+02
4.79617438490E+04,-1.57614914733E-02,-4.78846715510E+01,-4.78707455663E+01,-4.55444327716E-02,-1.75794601505E+02,-8.62718593270E+01,-8.57180089491E+01,+3.81425742313E+02
4.79876877050E+04,-1.13270738791E-02,-4.78790966412E+01,-4.78983836860E+01,-4.56878795659E-02,-1.75841089652E+02,-8.50537548890E+01,-8.58616053543E+01,+3.80228180741E+02
4.80136455947E+04,-8.87742396738E-03,-4.78956106304E+01,-4.79372751159E+01,-4.52330209007E-02,-1.75837154318E+02,-8.54716688430E+01,-8.61182110107E+01,+3.84051699174E+02
4.80396175258E+04,-1.02031724189E-02,-4.79217987546E+01,-4.79063088686E+01,-4.28065022272E-02,-1.75817449583E+02,-8.58080054559E+01,-8.56469356744E+01,+4.05821861930E+02
4.80656035059E+04,-1.40722666405E-02,-4.79010668026E+01,-4.79381716716E+01,-4.55429425341E-02,-1.75848872667E+02,-8.54212234814E+01,-8.56311704016E+01,+3.81438223113E+02
4.80916035425E+04,-1.11951074778E-02,-4.79716210572E+01,-4.80224111555E+01,-4.24675658102E-02,-1.75825615681E+02,-8.60387400167E+01,-8.57911020302E+01,+4.09060739661E+02
4.81176176432E+04,-1.17810674705E-02,-4.80031134150E+01,-4.79881464848E+01,-4.38569287015E-02,-1.75828032236E+02,-8.59374920746E+01,-8.61071635938E+01,+3.96101977444E+02
4.81436458157E+04,-2.02487276041E-02,-4.80737430243E+01,-4.80075279027E+01,-4.32634506917E-02,-1.75835903699E+02,-8.61471983971E+01,-8.57102182841E+01,+4.01535589821E+02
4.81696880676E+04,-9.21591904534E-03,-4.79324853433E+01,-4.79711926401E+01,-4.06227035628E-02,-1.75862324466E+02,-8.56678771974E+01,-8.63090923106E+01,+4.27637981153E+02
4.81957444065E+04,-1.20707717513E-02,-4.80147187927E+01,-4.81307881775E+01,-4.89233360020E-02,-1.75830774967E+02,-8.58653213435E+01,-8.54014922285E+01,+3.55082597029E+02
4.82218148399E+04,-1.48651083425E-02,-4.80264305444E+01,-4.80198017672E+01,-4.62704654597E-02,-1.75850273954E+02,-8.53538615176E+01,-8.57223133253E+01,+3.75440795432E+02
4.82478993756E+04,-1.45792320368E-02,-4.80331538052E+01,-4.80691141390E+01,-4.36451552978E-02,-1.75840472423E+02,-8.55244922109E+01,-8.54706796046E+01,+3.98023920620E+02
4.82739980212E+04,-9.99541227619E-03,-4.80046673587E+01,-4.80933093673E+01,-4.73569753648E-02,-1.75858549744E+02,-8.63940136017E+01,-8.54502876709E+01,+3.66827107841E+02
4.83001107842E+04,-1.22140172349E-02,-4.81355006480E+01,-4.80884506502E+01,-4.64620581769E-02,-1.75876679786E+02,-8.61623350499E+01,-8.56281851940E+01,+3.73892620771E+02
4.83262376724E+04,-1.13657571987E-02,-4.80667787568E+01,-4.80728436137E+01,-4.34179521612E-02,-1.75866580230E+02,-8.65506734327E+01,-8.55790138915E+01,+4.00106743489E+02
4.83523786934E+04,-1.63939348234E-02,-4.81357057143E+01,-4.81767099709E+01,-4.54423601747E-02,-1.75853829963E+02,-8.58738357760E+01,-8.51976443307E+01,+3.82282496621E+02
4.83785338547E+04,-1.25374300909E-02,-4.81692191808E+01,-4.81958155840E+01,-4.66827625484E-02,-1.75881539829E+02,-8.57323418671E+01,-8.62101311329E+01,+3.72124958856E+02
